token,label,sentence
.,O,88
Just,O,89
then,O,89
Jim,O,89
begun,O,89
to,O,89
breathe,EVENT,89
heavy,O,89
;,O,89
next,O,89
he,O,89
begun,O,89
to,O,89
snore,EVENT,89
--,O,89
and,O,89
then,O,89
I,O,89
was,O,89
pretty,O,89
soon,O,89
comfortable,EVENT,89
again,O,89
.,O,89
