token,label,_id
Yari,-,-
Yari,-,-
:,-,-
Black,-,-
Women,-,-
Writers,-,-
and,-,-
the,-,-
Future,-,-
(,-,-
1999,-,-
),-,-
",",-,-
which,-,-
documented,-,-
panels,-,-
",",-,-
readings,-,-
and,-,-
performances,-,-
held,-,-
during,-,-
that,-,-
conference,-,-
.,-,-
-,-,-
-,-,-
She,ENTITY,Q560307_212
was,REL,Q560307_205
also,-,-
organizer,EVENT,Q560307_204
of,-,-
"""",-,-
Slave,-,-
Routes,-,-
:,-,-
The,-,-
Long,-,-
Memory,-,-
"""",-,-
(,-,-
2000,-,-
),-,-
and,-,-
"""",-,-
Yari,-,-
Yari,-,-
Pamberi,-,-
:,-,-
Black,-,-
Women,-,-
Writers,-,-
Dissecting,-,-
Globalization,-,-
"""",-,-
(,-,-
2004,-,-
),-,-
",",-,-
both,-,-
international,-,-
conferences,-,-
held,-,-
at,-,-
New,-,-
York,-,-
University,-,-
.,-,-
-,-,-
-,-,-
Until,-,-
shortly,-,-
before,-,-
her,-,-
death,EVENT,Q560307_207
Cortez,ENTITY,Q560307_236
had,-,-
been,-,-
planning,EVENT,Q560307_209
an,-,-
OWAA,-,-
symposium,EVENT,Q560307_210
of,-,-
women,-,-
writers,-,-
to,-,-
be,-,-
held,-,-
in,-,-
Accra,-,-
",",-,-
Ghana,-,-
",",-,-
which,-,-
took,-,-
place,-,-
as,-,-
scheduled,-,-
",",-,-
in,-,-
her,-,-
honour,-,-
",",-,-
May,-,-
16–19,-,-
",",-,-
2013,-,-
.,-,-
-,-,-
-,-,-
A,-,-
memorial,-,-
celebration,EVENT,Q560307_211
of,-,-
her,-,-
life,-,-
",",-,-
organised,-,-
by,-,-
her,-,-
family,-,-
on,-,-
February,-,-
6,-,-
",",-,-
2013,-,-
",",-,-
at,-,-
the,-,-
Cooper,-,-
Union,-,-
Foundation,-,-
Building,-,-
",",-,-
included,-,-
tributes,-,-
by,-,-
Amiri,-,-
Baraka,-,-
",",-,-
Danny,-,-
Glover,-,-
",",-,-
Robin,-,-
Kelley,-,-
",",-,-
Genna,-,-
Rae,-,-
McNeil,-,-
",",-,-
Quincy,-,-
Troupe,-,-
",",-,-
Steve,-,-
Dalachinsky,-,-
",",-,-
George,-,-
Campbell,-,-
Jr.,-,-
",",-,-
Eugene,-,-
Redmond,-,-
",",-,-
Rashidah,-,-
Ishmaili,-,-
",",-,-
and,-,-
Manthia,-,-
Diawara,-,-
",",-,-
as,-,-
well,-,-
as,-,-
musical,-,-
contributions,-,-
by,-,-
Randy,-,-
Weston,-,-
",",-,-
T.,-,-
K.,-,-
Blue,-,-
and,-,-
The,-,-
Firespitters,-,-
.,-,-
-,-,-
-,-,-
The,-,-
Spring,-,-
2013,-,-
issue,-,-
of,-,-
The,-,-
Black,-,-
Scholar,-,-
(,-,-
Vol,-,-
.,-,-
43,-,-
",",-,-
No,-,-
.,-,-
1/2,-,-
),-,-
was,-,-
dedicated,EVENT,Q560307_213
to,-,-
her,-,-
memory,-,-
and,-,-
work,-,-
.,-,-
-,-,-
-,-,-
In,-,-
London,-,-
",",-,-
on,-,-
July,-,-
19,-,-
",",-,-
2013,-,-
",",-,-
a,-,-
tribute,-,-
event,-,-
was,-,-
held,-,-
",",-,-
with,-,-
featured,-,-
artists,-,-
including,-,-
John,-,-
Agard,-,-
",",-,-
Jean,-,-
"""",-,-
Binta,-,-
"""",-,-
Breeze,-,-
",",-,-
Denardo,-,-
Coleman,-,-
",",-,-
Zena,-,-
Edwards,-,-
",",-,-
Linton,-,-
Kwesi,-,-
Johnson,-,-
",",-,-
Grace,-,-
Nichols,-,-
",",-,-
Deirdre,-,-
Pascall,-,-
",",-,-
Keith,-,-
Waithe,-,-
",",-,-
and,-,-
others,-,-
.,-,-
