token,label,_id
vote,EVENT,Q560307_141
in,-,-
the,-,-
new,-,-
South,-,-
Africa,-,-
.,-,-
-,-,-
-,-,-
Following,-,-
the,-,-
election,-,-
",",-,-
Woods,-,-
worked,EVENT,Q560307_143
for,-,-
the,-,-
Institute,-,-
for,-,-
the,-,-
Advancement,-,-
of,-,-
Journalism,-,-
in,-,-
Johannesburg,-,-
.,-,-
-,-,-
-,-,-
On,-,-
9,-,-
September,-,-
1997,-,-
",",-,-
on,-,-
the,-,-
twentieth,-,-
anniversary,-,-
of,-,-
the,-,-
death,-,-
of,-,-
Steve,-,-
Biko,-,-
",",-,-
Woods,ENTITY,Q560307_309
was,REL,Q560307_333
present,EVENT,Q560307_306
in,-,-
East,-,-
London,-,-
when,-,-
a,-,-
statue,-,-
of,-,-
Biko,-,-
was,-,-
unveiled,-,-
by,-,-
Nelson,-,-
Mandela,-,-
and,-,-
the,-,-
bridge,-,-
across,-,-
the,-,-
Buffalo,-,-
River,-,-
was,-,-
renamed,-,-
the,-,-
"""",-,-
Biko,-,-
Bridge,-,-
"""",-,-
.,-,-
-,-,-
-,-,-
Woods,-,-
also,-,-
gave,REL,Q560307_145
his,-,-
support,EVENT,Q560307_144
to,-,-
the,-,-
Action,-,-
for,-,-
Southern,-,-
Africa,-,-
event,-,-
in,-,-
Islington,-,-
",",-,-
London,-,-
honouring,-,-
Biko,-,-
",",-,-
helping,EVENT,Q560307_146
to,-,-
secure,EVENT,Q560307_308
messages,-,-
from,-,-
Ntsiki,-,-
Biko,-,-
",",-,-
Mamphela,-,-
Ramphele,-,-
(,-,-
then,-,-
the,-,-
Vice,-,-
Chancellor,-,-
of,-,-
the,-,-
University,-,-
of,-,-
Cape,-,-
Town,-,-
),-,-
and,-,-
Mandela,-,-
.,-,-
-,-,-
-,-,-
Director,-,-
Richard,-,-
Attenborough,-,-
filmed,-,-
the,-,-
story,-,-
of,-,-
Woods,-,-
and,-,-
Steve,-,-
Biko,-,-
",",-,-
based,-,-
upon,-,-
the,-,-
books,-,-
which,-,-
Woods,-,-
had,-,-
written,EVENT,Q560307_147
",",-,-
under,-,-
the,-,-
title,-,-
Cry,-,-
Freedom,-,-
.,-,-
-,-,-
-,-,-
Donald,ENTITY,Q560307_334
and,-,-
Wendy,-,-
Woods,-,-
became,REL,Q560307_149
very,-,-
much,-,-
involved,EVENT,Q560307_148
in,-,-
the,-,-
project,-,-
",",-,-
working,EVENT,Q560307_150
closely,-,-
with,-,-
the,-,-
actors,-,-
and,-,-
crew,-,-
.,-,-
-,-,-
-,-,-
The,-,-
film,-,-
was,-,-
shot,-,-
largely,-,-
on,-,-
location,-,-
in,-,-
Zimbabwe,-,-
(,-,-
South,-,-
Africa,-,-
still,-,-
being,-,-
under,-,-
the,-,-
apartheid,-,-
regime,-,-
at,-,-
the,-,-
time,-,-
),-,-
.,-,-
-,-,-
-,-,-
It,-,-
was,-,-
released,-,-
in,-,-
1987,-,-
to,-,-
critical,-,-
acclaim,-,-
",",-,-
and,-,-
won,-,-
a,-,-
number,-,-
of,-,-
awards,-,-
.,-,-
-,-,-
-,-,-
-,-,-
Woods,ENTITY,Q560307_315
was,-,-
portrayed,-,-
by,-,-
Kevin,-,-
Kline,-,-
",",-,-
who,-,-
became,-,-
friends,-,-
with,-,-
Woods,ENTITY,Q560307_316
and,-,-
his,-,-
wife,-,-
and,-,-
family,-,-
during,-,-
the,-,-
filming,-,-
.,-,-
-,-,-
-,-,-
The,-,-
friendship,-,-
continued,-,-
until,-,-
Woods,ENTITY,Q560307_312
',ENTITY,Q560307_318
death,EVENT,Q560307_151
in,-,-
2001,-,-
.,-,-
-,-,-
-,-,-
Wendy,ENTITY,Q560307_319
Woods,ENTITY,Q560307_320
was,-,-
played,-,-
by,-,-
Penelope,-,-
Wilton,-,-
.,-,-
-,-,-
-,-,-
Biko,-,-
was,-,-
played,-,-
by,-,-
Denzel,-,-
Washington,-,-
",",-,-
who,-,-
was,-,-
Oscar,-,-
-,-,-
nominated,-,-
for,-,-
the,-,-
role,-,-
.,-,-
-,-,-
-,-,-
At,-,-
nearly,-,-
three,-,-
hours,-,-
long,-,-
",",-,-
the,-,-
film,-,-
also,-,-
featured,-,-
appearances,-,-
by,-,-
John,-,-
Thaw,-,-
",",-,-
Timothy,-,-
West,-,-
",",-,-
Julian,-,-
Glover,-,-
",",-,-
Ian,-,-
Richardson,-,-
and,-,-
Zakes,-,-
Mokae,-,-
.,-,-
-,-,-
-,-,-
It,-,-
closes,-,-
with,-,-
a,-,-
list,-,-
of,-,-
deaths,-,-
of,-,-
black,-,-
activists,-,-
in,-,-
police,-,-
custody,-,-
in,-,-
South,-,-
Africa,-,-
",",-,-
with,-,-
the,-,-
official,-,-
explanations,-,-
of,-,-
cause,-,-
of,-,-
death,-,-
.,-,-
-,-,-
-,-,-
In,-,-
the,-,-
last,-,-
year,-,-
of,-,-
his,-,-
life,EVENT,Q560307_314
",",-,-
Woods,-,-
gave,REL,Q560307_322
his,-,-
name,EVENT,Q560307_321
to,-,-
support,EVENT,Q560307_152
an,-,-
appeal,EVENT,Q560307_323
to,-,-
erect,-,-
a,-,-
statue,-,-
of,-,-
Nelson,-,-
Mandela,-,-
in,-,-
Trafalgar,-,-
Square,-,-
outside,-,-
the,-,-
South,-,-
African,-,-
High,-,-
Commission,-,-
",",-,-
where,-,-
anti,-,-
-,-,-
apartheid,-,-
campaigners,-,-
had,-,-
demonstrated,-,-
during,-,-
the,-,-
period,-,-
of,-,-
the,-,-
apartheid,-,-
regime,-,-
.,-,-
-,-,-
-,-,-
Woods,-,-
was,-,-
made,EVENT,Q560307_153
a,-,-
Commander,-,-
of,-,-
the,-,-
Order,-,-
of,-,-
the,-,-
British,-,-
Empire,-,-
(,-,-
CBE,-,-
),-,-
in,-,-
2000,-,-
.,-,-
-,-,-
-,-,-
He,-,-
was,REL,Q560307_155
the,-,-
subject,EVENT,Q560307_154
of,-,-
a,-,-
This,-,-
is,-,-
Your,-,-
Life,-,-
programme,-,-
in,-,-
2000,-,-
",",-,-
when,-,-
he,-,-
was,-,-
surprised,EVENT,Q560307_156
by,-,-
Michael,-,-
Aspel,-,-
.,-,-
-,-,-
-,-,-
He,-,-
died,EVENT,Q560307_157
of,-,-
cancer,-,-
on,-,-
19,-,-
August,-,-
2001,-,-
in,-,-
London,-,-
.,-,-
-,-,-
-,-,-
The,-,-
nine,-,-
-,-,-
foot,-,-
(,-,-
3,-,-
 ,-,-
m,-,-
),-,-
high,-,-
bronze,-,-
statue,-,-
of,-,-
Mandela,-,-
was,-,-
eventually,-,-
erected,-,-
on,-,-
nearby,-,-
Parliament,-,-
Square,-,-
",",-,-
Westminster,-,-
City,-,-
Council,-,-
.,-,-
-,-,-
-,-,-
It,-,-
was,-,-
unveiled,-,-
by,-,-
the,-,-
British,-,-
Prime,-,-
Minister,-,-
",",-,-
Gordon,-,-
Brown,-,-
",",-,-
on,-,-
29,-,-
August,-,-
2007,-,-
",",-,-
in,-,-
the,-,-
presence,-,-
of,-,-
Woods,-,-
',-,-
widow,-,-
",",-,-
Wendy,-,-
",",-,-
Nelson,-,-
Mandela,-,-
and,-,-
his,-,-
wife,-,-
Graça,-,-
Machel,-,-
",",-,-
and,-,-
Richard,-,-
Attenborough,-,-
.,-,-
-,-,-
-,-,-
Wendy,-,-
died,-,-
in,-,-
2013,-,-
.,-,-
-,-,-
-,-,-
Donald,-,-
Woods,-,-
's,-,-
eldest,-,-
son,-,-
Dillon,-,-
Woods,-,-
is,-,-
currently,-,-
the,-,-
Chief,-,-
Executive,-,-
of,-,-
the,-,-
East,-,-
London,-,-
-,-,-
based,-,-
Donald,-,-
Woods,-,-
Foundation,-,-
",",-,-
which,-,-
is,-,-
an,-,-
educational,-,-
foundation,-,-
in,-,-
South,-,-
Africa,-,-
.,-,-
-,-,-
-,-,-
His,-,-
son,-,-
Gavin,-,-
appears,-,-
on,-,-
the,-,-
Johnny,-,-
Vaughan,-,-
show,-,-
on,-,-
Radio,-,-
X.,-,-
