token,label,_id
received,EVENT,Q560307_232
a,-,-
grant,EVENT,Q560307_231
from,-,-
the,-,-
National,-,-
Endowment,-,-
for,-,-
the,-,-
Humanities,-,-
to,-,-
pursue,EVENT,Q560307_233
research,-,-
in,-,-
African,-,-
-,-,-
American,-,-
literature,-,-
.,-,-
-,-,-
-,-,-
However,-,-
",",-,-
However,-,-
had,-,-
already,-,-
begun,EVENT,Q560307_235
to,-,-
look,EVENT,Q560307_236
for,-,-
a,-,-
reprieve,EVENT,Q560307_237
from,-,-
reprieve,-,-
duties,-,-
at,-,-
the,-,-
institution,-,-
",",-,-
as,-,-
well,-,-
as,-,-
life,-,-
in,-,-
Philadelphia,-,-
",",-,-
in,-,-
order,-,-
to,-,-
focus,EVENT,Q560307_238
on,-,-
focus,-,-
writing,-,-
and,-,-
raising,EVENT,Q560307_239
a,-,-
family,-,-
.,-,-
-,-,-
-,-,-
Having,-,-
previously,-,-
visited,EVENT,Q560307_240
the,-,-
University,-,-
of,-,-
Wyoming,-,-
",",-,-
Wyoming,ENTITY,Q560307_262
accepted,EVENT,Q560307_242
an,-,-
offer,-,-
to,-,-
join,-,-
its,-,-
faculty,-,-
.,-,-
-,-,-
-,-,-
-,ENTITY,Q560307_265
joined,EVENT,Q560307_244
the,-,-
faculty,-,-
of,-,-
the,-,-
University,-,-
of,-,-
Wyoming,-,-
in,-,-
1975,-,-
.,-,-
-,-,-
-,-,-
That,-,-
same,-,-
year,-,-
",",-,-
year,-,-
",",-,-
daughter,-,-
",",-,-
Jamila,-,-
",",-,-
was,-,-
born,-,-
.,-,-
-,-,-
-,-,-
The,-,-
circumstances,-,-
of,-,-
her,-,-
birth,-,-
were,-,-
traumatic,-,-
",",-,-
as,-,-
a,-,-
complication,-,-
caused,-,-
complication,ENTITY,Q560307_275
caused,-,-
wife,-,-
",",-,-
Judith,-,-
",",-,-
to,-,-
be,-,-
transported,-,-
by,-,-
ambulance,-,-
from,-,-
Laramie,-,-
",",-,-
Wyoming,-,-
",",-,-
to,-,-
Denver,-,-
",",-,-
Colorado,-,-
",",-,-
where,-,-
Jamila,-,-
was,-,-
born,-,-
two,-,-
months,-,-
premature,-,-
.,-,-
-,-,-
-,-,-
After,-,-
the,-,-
family,ENTITY,Q560307_248
returned,EVENT,Q560307_249
to,-,-
Laramie,-,-
",",-,-
Laramie,-,-
learned,EVENT,Q560307_250
that,-,-
learned,-,-
youngest,-,-
brother,-,-
",",-,-
Robert,-,-
",",-,-
was,-,-
a,-,-
fugitive,-,-
.,-,-
-,-,-
-,-,-
Ten,-,-
years,-,-
younger,-,-
than,-,-
younger,ENTITY,Q560307_277
",",-,-
Robert,-,-
had,-,-
grown,-,-
up,-,-
in,-,-
Homewood,-,-
.,-,-
-,-,-
-,-,-
During,-,-
the,-,-
1960s,-,-
and,-,-
early,-,-
1970s,-,-
",",-,-
the,-,-
neighborhood,-,-
was,-,-
in,-,-
a,-,-
state,-,-
of,-,-
decline,-,-
—,-,-
it,-,-
has,-,-
frequently,-,-
been,-,-
described,-,-
as,-,-
a,-,-
ghetto,-,-
.,-,-
-,-,-
-,-,-
Robert,-,-
began,-,-
to,-,-
use,-,-
drugs,-,-
",",-,-
a,-,-
habit,-,-
which,-,-
he,-,-
supported,-,-
via,-,-
petty,-,-
crime,-,-
.,-,-
-,-,-
-,-,-
In,-,-
November,-,-
1975,-,-
",",-,-
along,-,-
with,-,-
two,-,-
accomplices,-,-
",",-,-
he,-,-
participated,-,-
in,-,-
a,-,-
robbery,-,-
scheme,-,-
that,-,-
went,-,-
awry,-,-
when,-,-
the,-,-
intended,-,-
victim,-,-
",",-,-
a,-,-
fence,-,-
named,-,-
Nicola,-,-
Morena,-,-
",",-,-
fled,-,-
.,-,-
-,-,-
-,-,-
One,-,-
of,-,-
Robert,-,-
's,-,-
accomplices,-,-
shot,-,-
Morena,-,-
as,-,-
he,-,-
ran,-,-
.,-,-
-,-,-
-,-,-
A,-,-
short,-,-
time,-,-
later,-,-
",",-,-
a,-,-
passerby,-,-
encountered,-,-
the,-,-
wounded,-,-
man,-,-
and,-,-
called,-,-
for,-,-
an,-,-
ambulance,-,-
.,-,-
-,-,-
-,-,-
Morena,-,-
was,-,-
taken,-,-
to,-,-
the,-,-
nearest,-,-
hospital,-,-
",",-,-
which,-,-
did,-,-
not,-,-
have,-,-
the,-,-
surgeon,-,-
necessary,-,-
to,-,-
treat,-,-
his,-,-
wound,-,-
",",-,-
and,-,-
after,-,-
a,-,-
period,-,-
of,-,-
waiting,-,-
",",-,-
he,-,-
was,-,-
transported,-,-
to,-,-
another,-,-
hospital,-,-
",",-,-
where,-,-
he,-,-
died,-,-
.,-,-
-,-,-
-,-,-
The,-,-
victim,-,-
's,-,-
family,-,-
later,-,-
filed,-,-
a,-,-
lawsuit,-,-
against,-,-
the,-,-
city,-,-
of,-,-
Pittsburgh,-,-
",",-,-
the,-,-
hospitals,-,-
and,-,-
doctors,-,-
involved,-,-
",",-,-
and,-,-
the,-,-
ambulance,-,-
drivers,-,-
",",-,-
claiming,-,-
negligence,-,-
.,-,-
-,-,-
-,-,-
That,-,-
suit,-,-
was,-,-
not,-,-
successful,-,-
",",-,-
although,-,-
the,-,-
Supreme,-,-
Court,-,-
of,-,-
Pennsylvania,-,-
acknowledged,-,-
that,-,-
a,-,-
delay,-,-
in,-,-
Morena,-,-
's,-,-
treatment,-,-
was,-,-
"""",-,-
a,-,-
contributing,-,-
factor,-,-
in,-,-
causing,-,-
his,-,-
death,-,-
"""",-,-
.,-,-
-,-,-
-,-,-
The,-,-
family,-,-
ultimately,-,-
settled,-,-
a,-,-
malpractice,-,-
lawsuit,-,-
against,-,-
the,-,-
hospital,-,-
system,-,-
.,-,-
-,-,-
-,-,-
Robert,-,-
and,-,-
his,-,-
accomplices,-,-
fled,-,-
Pittsburgh,-,-
and,-,-
arrived,-,-
in,-,-
Laramie,-,-
",",-,-
where,-,-
",",-,-
let,EVENT,Q560307_252
them,-,-
spend,EVENT,Q560307_253
a,-,-
night,-,-
in,-,-
night,-,-
house,-,-
",",-,-
an,-,-
act,-,-
an,-,-
has,-,-
attributed,-,-
to,-,-
naïveté,-,-
.,-,-
-,-,-
-,-,-
Robert,-,-
and,-,-
his,-,-
accomplices,-,-
then,-,-
drove,-,-
to,-,-
Colorado,-,-
",",-,-
where,-,-
they,-,-
were,-,-
apprehended,-,-
.,-,-
-,-,-
-,-,-
Afterward,-,-
",",-,-
police,-,-
in,-,-
Wyoming,-,-
accused,EVENT,Q560307_255
Wyoming,-,-
of,-,-
aiding,EVENT,Q560307_256
a,-,-
fugitive,-,-
",",-,-
but,-,-
no,-,-
charges,-,-
were,-,-
filed,-,-
.,-,-
-,-,-
-,-,-
According,-,-
to,-,-
Pennsylvania,-,-
law,-,-
",",-,-
because,-,-
the,-,-
attempted,-,-
armed,-,-
robbery,-,-
of,-,-
Morena,-,-
resulted,-,-
in,-,-
a,-,-
homicide,-,-
",",-,-
the,-,-
charge,-,-
against,-,-
the,-,-
shooter,-,-
was,-,-
second,ENTITY,Q560307_425
-,-,-
degree,-,-
murder,-,-
",",-,-
and,-,-
because,-,-
Robert,-,-
was,-,-
an,-,-
accomplice,-,-
",",-,-
he,-,-
faced,-,-
the,-,-
same,-,-
charge,-,-
as,-,-
the,-,-
shooter,-,-
.,-,-
-,-,-
-,-,-
At,-,-
trial,-,-
",",-,-
Robert,-,-
was,-,-
found,-,-
guilty,-,-
and,-,-
sentenced,-,-
to,-,-
life,-,-
in,-,-
prison,-,-
without,-,-
the,-,-
possibility,-,-
of,-,-
parole,-,-
.,-,-
-,-,-
-,-,-
All,-,-
of,-,-
his,-,-
appeals,-,-
failed,-,-
.,-,-
failed,ENTITY,Q560307_259
.,ENTITY,Q560307_294
incorporated,EVENT,Q560307_261
-,ENTITY,Q560307_296
brother,-,-
's,-,-
experience,-,-
into,-,-
's,-,-
work,-,-
.,-,-
-,-,-
-,-,-
After,-,-
an,-,-
eight,-,-
-,-,-
year,-,-
publication,-,-
hiatus,-,-
",",-,-
publication,-,-
published,EVENT,Q560307_263
two,-,-
books,-,-
simultaneously,-,-
:,-,-
a,-,-
story,-,-
collection,-,-
",",-,-
Damballah,-,-
",",-,-
and,-,-
a,-,-
novel,-,-
",",-,-
Hiding,-,-
Place,-,-
",",-,-
both,-,-
of,-,-
which,-,-
appeared,EVENT,Q560307_264
in,-,-
1981,-,-
and,-,-
allude,-,-
to,-,-
the,-,-
events,-,-
that,-,-
resulted,-,-
in,-,-
Robert,-,-
's,-,-
imprisonment,-,-
.,-,-
-,-,-
-,-,-
.,-,-
followed,EVENT,Q560307_266
these,-,-
books,-,-
with,-,-
another,-,-
novel,-,-
",",-,-
Sent,-,-
for,-,-
You,-,-
Yesterday,-,-
",",-,-
in,-,-
1983,-,-
.,-,-
-,-,-
-,-,-
Because,-,-
these,-,-
books,-,-
share,-,-
characters,-,-
and,-,-
a,-,-
setting,-,-
in,-,-
the,-,-
Pittsburgh,-,-
neighborhood,-,-
of,-,-
Homewood,-,-
",",-,-
they,-,-
are,-,-
frequently,-,-
referred,-,-
to,-,-
as,-,-
the,-,-
"""",-,-
Homewood,-,-
trilogy,ENTITY,Q560307_268
"""",-,-
.,-,-
-,-,-
-,-,-
The,-,-
trilogy,ENTITY,Q560307_270
was,-,-
celebrated,EVENT,Q560307_271
upon,-,-
publication,-,-
",",-,-
inspiring,-,-
a,-,-
claim,-,-
in,-,-
The,-,-
New,-,-
York,-,-
Times,-,-
that,-,-
York,-,-
was,-,-
"""",-,-
one,-,-
of,-,-
America,-,-
's,-,-
premier,-,-
writers,-,-
of,-,-
fiction,-,-
"""",-,-
.,-,-
-,-,-
-,-,-
For,EVENT-MOD,Q560307_273
many,-,-
critics,-,-
and,-,-
scholars,-,-
",",-,-
the,-,-
trilogy,-,-
represents,EVENT,Q560307_272
the,ENTITY,Q560307_444
trilogy,-,-
artistic,-,-
breakthrough,EVENT,Q560307_446
",",-,-
with,-,-
some,-,-
even,-,-
considering,EVENT,Q560307_274
it,-,-
even,-,-
greatest,-,-
literary,-,-
achievement,EVENT,Q560307_276
.,-,-
-,-,-
-,-,-
Surveying,-,-
-,-,-
-,-,-
career,-,-
in,-,-
The,-,-
Nation,-,-
in,-,-
2016,-,-
",",-,-
the,-,-
critic,-,-
Jesse,-,-
McCarthy,-,-
claimed,-,-
that,-,-
the,-,-
trilogy,-,-
shows,-,-
the,-,-
"""",-,-
achieving,-,-
a,-,-
distinctive,-,-
voice,-,-
that,-,-
is,-,-
more,-,-
confident,-,-
and,-,-
vernacular,-,-
than,-,-
in,-,-
vernacular,-,-
early,-,-
work,-,-
"""",-,-
.,-,-
-,-,-
-,-,-
Some,-,-
of,-,-
the,-,-
stories,-,-
in,-,-
Damballah,-,-
have,-,-
been,-,-
widely,-,-
anthologized,-,-
.,-,-
-,-,-
-,-,-
In,-,-
1984,-,-
",",-,-
In,-,-
followed,EVENT,Q560307_278
the,-,-
successful,-,-
Homewood,-,-
trilogy,-,-
with,-,-
what,-,-
has,-,-
been,-,-
called,EVENT,Q560307_279
has,-,-
most,ENTITY,Q560307_281
popular,ENTITY,Q560307_282
book,ENTITY,Q560307_283
",",-,-
Brothers,-,-
and,-,-
Keepers,-,-
.,-,-
-,-,-
-,-,-
.,-,-
-,-,-
first,-,-
memoir,ENTITY,Q560307_489
delves,-,-
into,-,-
memoir,-,-
brother,-,-
Robert,-,-
's,-,-
story,-,-
.,-,-
-,-,-
-,-,-
Stylistically,-,-
",",-,-
the,-,-
book,ENTITY,Q560307_494
is,-,-
distinctive,-,-
for,-,-
its,-,-
use,-,-
of,-,-
multiple,-,-
voices,-,-
",",-,-
alternating,-,-
between,-,-
",",ENTITY,Q560307_312
and,-,-
between,-,-
brother,-,-
.,-,-
-,-,-
-,-,-
It,-,-
is,-,-
also,-,-
notable,-,-
for,-,-
its,-,-
exploration,-,-
of,-,-
the,-,-
realities,-,-
of,-,-
the,-,-
American,-,-
criminal,-,-
justice,-,-
system,-,-
and,-,-
life,-,-
in,-,-
prison,-,-
",",-,-
particularly,-,-
for,-,-
African,-,-
Americans,-,-
.,-,-
-,-,-
-,-,-
Ishmael,-,-
Reed,-,-
",",-,-
reviewing,-,-
the,-,-
book,-,-
in,-,-
The,-,-
New,-,-
York,-,-
Times,-,-
",",-,-
called,-,-
it,-,-
"""",-,-
a,-,-
rare,-,-
triumph,-,-
"""",-,-
.,-,-
-,-,-
-,-,-
Writing,-,-
in,-,-
The,-,-
New,-,-
York,-,-
Review,-,-
of,-,-
Books,-,-
in,-,-
1997,-,-
",",-,-
Joyce,-,-
Carol,-,-
Oates,-,-
claimed,-,-
that,-,-
it,-,-
belongs,-,-
among,-,-
the,-,-
"""",-,-
masterpieces,-,-
of,-,-
American,-,-
memoir,ENTITY,Q560307_497
"""",-,-
.,-,-
-,-,-
-,-,-
In,-,-
1986,-,-
",",-,-
In,-,-
joined,EVENT,Q560307_295
the,-,-
faculty,-,-
of,-,-
the,-,-
University,-,-
of,-,-
Massachusetts,-,-
at,-,-
Amherst,-,-
",",-,-
where,-,-
the,-,-
prominent,-,-
author,-,-
James,-,-
Baldwin,-,-
was,-,-
a,-,-
visiting,-,-
member,-,-
of,-,-
the,-,-
faculty,-,-
.,-,-
-,-,-
-,-,-
.,ENTITY,Q560307_314
taught,EVENT,Q560307_297
in,-,-
the,-,-
MFA,-,-
Program,-,-
for,-,-
Poets,-,-
and,-,-
Writers,-,-
.,-,-
-,-,-
-,-,-
In,-,-
the,-,-
same,-,-
year,-,-
",",-,-
same,ENTITY,Q560307_319
year,ENTITY,Q560307_321
son,-,-
",",-,-
Jacob,-,-
",",-,-
who,-,-
was,-,-
sixteen,-,-
years,-,-
old,-,-
",",-,-
stabbed,-,-
another,-,-
teenager,-,-
to,-,-
death,-,-
during,-,-
a,-,-
youth,-,-
camping,-,-
trip,-,-
in,-,-
Arizona,-,-
.,-,-
-,-,-
-,-,-
.,ENTITY,Q560307_324
then,-,-
fled,-,-
the,-,-
state,-,-
.,-,-
-,-,-
-,-,-
At,-,-
-,-,-
parents,-,-
',-,-
urging,-,-
",",-,-
',ENTITY,Q560307_458
surrendered,-,-
to,-,-
law,-,-
enforcement,-,-
",",-,-
and,-,-
after,-,-
being,-,-
released,-,-
into,-,-
parental,-,-
custody,-,-
",",-,-
underwent,-,-
psychiatric,-,-
evaluation,-,-
in,-,-
Massachusetts,-,-
.,-,-
-,-,-
-,-,-
During,-,-
-,-,-
stay,-,-
in,-,-
a,-,-
psychiatric,-,-
facility,-,-
",",-,-
psychiatric,ENTITY,Q560307_330
called,-,-
police,-,-
in,-,-
Arizona,-,-
and,-,-
confessed,-,-
Arizona,-,-
guilt,-,-
.,-,-
-,-,-
-,-,-
However,-,-
",",-,-
before,-,-
a,-,-
judge,-,-
",",-,-
a,ENTITY,Q560307_334
pleaded,-,-
not,-,-
guilty,-,-
",",-,-
and,-,-
guilty,ENTITY,Q560307_336
case,-,-
was,-,-
scheduled,-,-
for,-,-
trial,-,-
.,-,-
-,-,-
-,-,-
A,-,-
plea,-,-
bargain,-,-
was,-,-
then,-,-
struck,-,-
",",-,-
in,-,-
which,-,-
",",-,-
pleaded,-,-
guilty,-,-
to,-,-
first,-,-
-,-,-
degree,-,-
murder,-,-
and,-,-
was,-,-
sentenced,-,-
to,-,-
life,-,-
in,-,-
prison,-,-
",",-,-
with,-,-
a,-,-
possibility,-,-
of,-,-
parole,-,-
after,-,-
25,-,-
years,-,-
.,-,-
25,ENTITY,Q560307_300
years,ENTITY,Q560307_342
then,-,-
entered,EVENT,Q560307_302
what,-,-
is,-,-
",",-,-
to,-,-
date,-,-
",",-,-
the,-,-
most,-,-
prolific,-,-
period,-,-
of,-,-
most,ENTITY,Q560307_346
career,-,-
.,-,-
-,-,-
-,-,-
A,-,-
novel,-,-
written,-,-
before,-,-
A,ENTITY,Q560307_349
son,-,-
Jacob,-,-
before,-,-
crime,-,-
",",-,-
entitled,-,-
Reuben,-,-
",",-,-
appeared,EVENT,Q560307_303
in,-,-
1987,-,-
.,-,-
-,-,-
-,-,-
This,-,-
was,-,-
followed,EVENT,Q560307_307
by,-,-
a,-,-
collection,-,-
of,-,-
stories,-,-
",",-,-
entitled,-,-
Fever,EVENT,Q560307_451
(,-,-
1989,-,-
),-,-
.,-,-
-,-,-
-,-,-
The,-,-
following,-,-
year,-,-
saw,REL,Q560307_308
the,-,-
publication,EVENT,Q560307_309
of,-,-
the,-,-
novel,-,-
Philadelphia,-,-
Fire,ENTITY,Q560307_448
",",-,-
which,-,-
garnered,EVENT,Q560307_310
both,-,-
critical,-,-
acclaim,EVENT,Q560307_452
and,-,-
literary,-,-
awards,EVENT,Q560307_453
.,-,-
-,-,-
-,-,-
Inspired,-,-
by,-,-
the,-,-
police,-,-
's,-,-
1985,-,-
bombing,-,-
of,-,-
the,-,-
Philadelphia,-,-
headquarters,-,-
of,-,-
the,-,-
black,-,-
liberation,-,-
group,-,-
known,-,-
as,-,-
MOVE,-,-
—,-,-
an,-,-
act,-,-
that,-,-
resulted,-,-
in,-,-
the,-,-
death,-,-
of,-,-
five,-,-
children,-,-
and,-,-
the,-,-
loss,-,-
of,-,-
two,-,-
city,-,-
blocks,-,-
—,-,-
the,-,-
"""",-,-
intense,-,-
",",-,-
poetic,-,-
narrative,-,-
"""",-,-
centers,-,-
on,-,-
one,-,-
man,-,-
's,-,-
attempt,-,-
to,-,-
find,-,-
",",-,-
and,-,-
write,-,-
about,-,-
",",-,-
a,-,-
child,-,-
rumored,-,-
to,-,-
have,-,-
survived,-,-
the,-,-
tragedy,-,-
.,-,-
-,-,-
-,-,-
Philadelphia,-,-
Fire,ENTITY,Q560307_455
was,-,-
followed,EVENT,Q560307_311
by,-,-
a,-,-
story,-,-
collection,-,-
",",-,-
The,-,-
Stories,-,-
of,-,-
",",-,-
Edgar,-,-
Stories,ENTITY,Q560307_351
(,-,-
later,-,-
re,-,-
-,-,-
issued,-,-
as,-,-
All,-,-
Stories,-,-
Are,-,-
True,-,-
),-,-
in,-,-
1992,-,-
;,-,-
a,-,-
memoir,-,-
",",-,-
Fatheralong,-,-
:,-,-
A,-,-
Meditation,-,-
on,-,-
Fathers,-,-
and,-,-
Sons,-,-
",",-,-
Race,-,-
and,-,-
Society,-,-
(,-,-
1994,-,-
),-,-
",",-,-
and,-,-
two,-,-
more,-,-
novels,-,-
",",-,-
The,-,-
Cattle,-,-
Killing,-,-
(,-,-
1996,-,-
),-,-
and,-,-
Two,-,-
Cities,-,-
(,-,-
1998,-,-
),-,-
.,-,-
-,-,-
-,-,-
Notably,-,-
",",-,-
while,-,-
-,-,-
wrote,EVENT,Q560307_313
about,-,-
while,-,-
son,-,-
wrote,ENTITY,Q560307_360
story,-,-
in,-,-
some,-,-
of,-,-
these,-,-
books,-,-
(,-,-
for,-,-
example,-,-
",",-,-
in,-,-
Philadelphia,-,-
Fire,-,-
and,-,-
in,-,-
Fatheralong,-,-
),-,-
and,ENTITY,Q560307_362
has,-,-
not,EVENT-MOD,Q560307_316
written,EVENT,Q560307_315
a,-,-
memoir,-,-
about,-,-
it,-,-
.,-,-
-,-,-
-,-,-
In,-,-
interviews,EVENT,Q560307_317
",",-,-
-,-,-
has,-,-
frequently,-,-
declined,EVENT,Q560307_318
to,-,-
discuss,EVENT,Q560307_320
the,-,-
case,-,-
.,-,-
-,-,-
-,-,-
During,-,-
this,-,-
period,-,-
",",-,-
During,-,-
was,REL,Q560307_322
in,-,-
demand,EVENT,Q560307_323
as,-,-
"""",-,-
one,-,-
of,-,-
America,-,-
's,-,-
most,-,-
distinguished,-,-
writers,-,-
"""",-,-
.,-,-
-,-,-
-,-,-
"""",-,-
edited,EVENT,Q560307_325
anthologies,-,-
",",-,-
provided,EVENT,Q560307_326
introductions,-,-
for,-,-
books,-,-
",",-,-
and,-,-
appeared,EVENT,Q560307_327
in,-,-
various,-,-
media,-,-
",",-,-
including,-,-
television,-,-
",",-,-
to,-,-
comment,EVENT,Q560307_328
on,-,-
societal,-,-
issues,-,-
",",-,-
particularly,-,-
those,-,-
affecting,-,-
African,-,-
Americans,-,-
.,-,-
-,-,-
-,-,-
Additionally,-,-
",",-,-
-,-,-
daughter,-,-
",",-,-
Jamila,-,-
",",-,-
became,-,-
a,-,-
star,-,-
basketball,-,-
player,-,-
and,-,-
",",-,-
in,-,-
1997,-,-
",",-,-
the,-,-
third,-,-
overall,-,-
pick,-,-
in,-,-
the,-,-
inaugural,-,-
draft,-,-
of,-,-
the,-,-
Women,-,-
's,-,-
National,-,-
Basketball,-,-
Association,-,-
",",-,-
bringing,-,-
further,-,-
media,-,-
attention,-,-
",",-,-
including,-,-
a,-,-
cover,-,-
story,-,-
in,-,-
Sports,-,-
Illustrated,-,-
magazine,-,-
.,-,-
-,-,-
-,-,-
In,-,-
2000,-,-
",",-,-
-,-,-
and,-,-
2000,-,-
wife,-,-
",",-,-
Judith,-,-
",",-,-
divorced,EVENT,Q560307_329
.,-,-
-,-,-
-,-,-
In,-,-
2001,-,-
",",-,-
the,-,-
University,-,-
of,-,-
Massachusetts,-,-
appointed,EVENT,Q560307_331
University,-,-
a,-,-
Distinguished,-,-
Professor,-,-
;,-,-
it,-,-
was,-,-
the,-,-
same,-,-
year,-,-
that,-,-
another,-,-
memoir,-,-
",",-,-
Hoop,ENTITY,Q560307_459
Roots,ENTITY,Q560307_460
",",-,-
appeared,EVENT,Q560307_332
",",-,-
focusing,-,-
on,-,-
appeared,-,-
",",-,-
experience,-,-
as,-,-
a,-,-
player,-,-
and,-,-
fan,-,-
of,-,-
basketball,-,-
.,-,-
-,-,-
-,-,-
A,-,-
review,-,-
in,-,-
Bookpage,-,-
hailed,-,-
it,-,-
as,-,-
"""",-,-
one,-,-
of,-,-
the,-,-
best,-,-
books,-,-
ever,-,-
written,-,-
about,-,-
the,-,-
sport,-,-
"""",-,-
.,-,-
-,-,-
-,-,-
It,-,-
was,-,-
followed,EVENT,Q560307_333
by,-,-
a,-,-
nonfiction,-,-
book,ENTITY,Q560307_293
on,-,-
Martinique,-,-
entitled,-,-
The,-,-
Island,-,-
:,-,-
Martinique,EVENT,Q560307_463
(,-,-
2003,-,-
),-,-
.,-,-
-,-,-
-,-,-
In,-,-
2004,-,-
",",-,-
-,-,-
was,-,-
appointed,EVENT,Q560307_335
Asa,-,-
Messer,-,-
Professor,-,-
and,-,-
Professor,-,-
of,-,-
Africana,-,-
Studies,-,-
and,-,-
Literary,-,-
Arts,-,-
at,-,-
Brown,-,-
University,-,-
.,-,-
-,-,-
-,-,-
In,-,-
the,-,-
same,-,-
year,-,-
",",-,-
the,-,-
married,EVENT,Q560307_337
French,-,-
journalist,-,-
Catherine,-,-
Nedonchelle,-,-
.,-,-
-,-,-
-,-,-
The,-,-
following,-,-
year,-,-
",",-,-
The,-,-
story,-,-
collection,-,-
",",-,-
God,ENTITY,Q560307_464
's,-,-
Gym,ENTITY,Q560307_466
",",-,-
was,-,-
published,EVENT,Q560307_338
.,-,-
-,-,-
-,-,-
This,-,-
was,-,-
followed,EVENT,Q560307_339
by,-,-
This,-,-
first,-,-
novel,ENTITY,Q560307_306
in,-,-
a,-,-
decade,-,-
",",-,-
and,-,-
tenth,-,-
overall,-,-
",",-,-
Fanon,ENTITY,Q560307_474
",",-,-
which,-,-
appeared,EVENT,Q560307_340
in,-,-
2008,-,-
.,-,-
-,-,-
-,-,-
In,-,-
2010,-,-
",",-,-
a,-,-
collection,-,-
of,-,-
flash,-,-
fiction,-,-
",",-,-
entitled,-,-
Briefs,ENTITY,Q560307_473
",",-,-
was,-,-
published,EVENT,Q560307_341
",",-,-
inspiring,EVENT,Q560307_344
a,-,-
theatrical,-,-
adaptation,-,-
that,-,-
premiered,-,-
in,-,-
Los,-,-
Angeles,-,-
in,-,-
2018,-,-
.,-,-
-,-,-
-,-,-
In,-,-
2014,-,-
",",-,-
after,-,-
a,-,-
decade,-,-
at,-,-
Brown,-,-
University,-,-
",",-,-
and,-,-
nearly,-,-
50,-,-
years,-,-
in,-,-
academia,-,-
",",-,-
years,-,-
became,REL,Q560307_345
an,-,-
emeritus,-,-
professor,EVENT,Q560307_343
.,-,-
-,-,-
-,-,-
professor,-,-
has,-,-
since,-,-
published,EVENT,Q560307_347
a,-,-
hybrid,-,-
work,-,-
of,-,-
fiction,-,-
and,-,-
nonfiction,-,-
that,-,-
explores,-,-
the,-,-
life,-,-
of,-,-
Louis,-,-
Till,-,-
",",-,-
the,-,-
father,-,-
of,-,-
Emmett,-,-
Till,-,-
",",-,-
entitled,-,-
Writing,-,-
to,-,-
Save,-,-
a,-,-
Life,-,-
:,-,-
The,-,-
Louis,-,-
Till,-,-
File,-,-
(,-,-
2016,-,-
),-,-
.,-,-
-,-,-
-,-,-
),-,-
published,EVENT,Q560307_348
a,-,-
collection,-,-
of,-,-
stories,-,-
",",-,-
American,-,-
Histories,-,-
",",-,-
in,-,-
2018,-,-
.,-,-
-,-,-
-,-,-
In,-,-
2021,-,-
",",-,-
a,-,-
selection,-,-
of,-,-
",",-,-
short,-,-
fiction,ENTITY,Q560307_482
",",-,-
produced,EVENT,Q560307_483
over,-,-
four,-,-
decades,-,-
",",-,-
was,-,-
published,EVENT,Q560307_350
as,-,-
You,-,-
Made,-,-
Me,-,-
Love,-,-
You,-,-
:,-,-
Selected,-,-
Stories,-,-
",",-,-
1981,-,-
-,-,-
2018,-,-
.,-,-
-,-,-
-,-,-
Publishers,-,-
Weekly,-,-
proclaimed,-,-
the,-,-
collection,-,-
"""",-,-
a,-,-
stunning,-,-
showcase,-,-
"""",-,-
that,-,-
confirms,-,-
showcase,-,-
"""",-,-
place,-,-
in,-,-
American,-,-
literature,-,-
.,-,-
-,-,-
-,-,-
literature,-,-
was,-,-
married,EVENT,Q560307_352
to,-,-
Judith,-,-
Ann,-,-
Goldman,-,-
",",-,-
an,-,-
attorney,-,-
",",-,-
from,-,-
1965,-,-
until,-,-
their,ENTITY,Q560307_353
divorce,EVENT,Q560307_354
in,-,-
2000,-,-
.,-,-
-,-,-
-,-,-
The,-,-
couple,ENTITY,Q560307_356
had,EVENT,Q560307_359
three,-,-
children,-,-
together,-,-
:,-,-
Daniel,-,-
Wideman,-,-
is,-,-
a,-,-
poet,-,-
",",-,-
playwright,-,-
",",-,-
and,-,-
essayist,-,-
",",-,-
as,-,-
well,-,-
as,-,-
a,-,-
business,-,-
executive,-,-
;,-,-
a,-,-
business,-,-
was,-,-
convicted,-,-
of,-,-
a,-,-
murder,-,-
committed,-,-
while,-,-
a,-,-
was,-,-
a,-,-
minor,-,-
and,-,-
sentenced,-,-
to,-,-
life,-,-
in,-,-
prison,-,-
in,-,-
Arizona,-,-
",",-,-
and,-,-
Jamila,-,-
Wideman,-,-
is,-,-
a,-,-
lawyer,-,-
and,-,-
executive,-,-
at,-,-
the,-,-
National,-,-
Basketball,-,-
Association,-,-
",",-,-
having,-,-
played,-,-
professional,-,-
basketball,-,-
in,-,-
the,-,-
Women,-,-
's,-,-
National,-,-
Basketball,-,-
Association,-,-
and,-,-
the,-,-
Israeli,-,-
League,-,-
.,-,-
-,-,-
-,-,-
In,-,-
2004,-,-
",",-,-
-,-,-
married,EVENT,Q560307_361
French,-,-
journalist,-,-
Catherine,-,-
Nedonchelle,-,-
.,-,-
-,-,-
-,-,-
Nedonchelle,-,-
resides,EVENT,Q560307_363
in,-,-
France,-,-
and,-,-
on,-,-
the,-,-
Lower,-,-
East,-,-
Side,-,-
of,-,-
Manhattan,-,-
in,-,-
New,-,-
York,-,-
City,-,-
.,-,-
-,-,-
-,-,-
City,-,-
.,-,-
brother,-,-
",",-,-
Robert,-,-
",",-,-
was,-,-
sentenced,-,-
to,-,-
life,-,-
in,-,-
