token,label,_id
she,-,-
announced,EVENT,Q560307_218
plans,EVENT,Q560307_219
to,-,-
participate,EVENT,Q560307_220
in,-,-
an,-,-
aid,-,-
flotilla,-,-
to,-,-
Gaza,-,-
that,-,-
attempted,-,-
to,-,-
break,-,-
Israel,-,-
's,-,-
naval,-,-
blockade,-,-
.,-,-
-,-,-
-,-,-
Her,ENTITY,Q560307_233
participation,EVENT,Q560307_222
in,-,-
the,-,-
2011,-,-
Gaza,-,-
flotilla,EVENT,Q560307_223
prompted,-,-
an,-,-
op,-,-
-,-,-
ed,-,-
",",-,-
headlined,-,-
"""",-,-
Alice,ENTITY,Q560307_235
Walker,-,-
's,-,-
bigotry,-,-
",",-,-
"""",-,-
written,-,-
by,-,-
American,-,-
law,-,-
professor,-,-
Alan,-,-
Dershowitz,-,-
in,-,-
The,-,-
Jerusalem,-,-
Post,-,-
.,-,-
-,-,-
-,-,-
Dershowitz,-,-
said,-,-
",",-,-
by,-,-
participating,-,-
in,-,-
the,-,-
flotilla,-,-
to,-,-
evade,-,-
the,-,-
blockade,-,-
",",-,-
she,ENTITY,Q560307_238
was,-,-
"""",-,-
provid,-,-
material,-,-
support,-,-
for,-,-
terrorism,-,-
.,-,-
"""",-,-
-,-,-
-,-,-
Walker,-,-
is,REL,Q560307_226
a,-,-
judge,-,-
member,EVENT,Q560307_224
of,-,-
the,-,-
Russell,-,-
Tribunal,-,-
on,-,-
Palestine,-,-
.,-,-
-,-,-
-,-,-
She,ENTITY,Q560307_349
supports,EVENT,Q560307_228
the,-,-
Boycott,-,-
",",-,-
Divestment,-,-
and,-,-
Sanctions,-,-
campaign,-,-
against,-,-
Israel,-,-
.,-,-
-,-,-
-,-,-
In,-,-
2012,-,-
",",-,-
Walker,ENTITY,Q560307_243
refused,EVENT,Q560307_230
to,-,-
authorize,EVENT,Q560307_231
a,-,-
Hebrew,-,-
translation,-,-
of,-,-
her,ENTITY,Q560307_246
book,-,-
The,-,-
Color,-,-
Purple,-,-
",",-,-
criticizing,EVENT,Q560307_232
what,-,-
she,ENTITY,Q560307_249
called,EVENT,Q560307_234
Israel,-,-
's,-,-
"""",-,-
apartheid,-,-
state,-,-
.,-,-
"""",-,-
-,-,-
-,-,-
In,-,-
May,-,-
2013,-,-
",",-,-
Walker,-,-
posted,EVENT,Q560307_236
an,-,-
open,-,-
letter,-,-
to,-,-
singer,-,-
Alicia,-,-
Keys,-,-
",",-,-
asking,EVENT,Q560307_237
her,-,-
to,-,-
cancel,-,-
a,-,-
planned,-,-
concert,-,-
in,-,-
Tel,-,-
Aviv,-,-
.,-,-
-,-,-
-,-,-
"""",-,-
I,ENTITY,Q560307_251
believe,-,-
we,-,-
are,-,-
mutually,-,-
respectful,-,-
of,-,-
each,-,-
other,-,-
's,-,-
path,-,-
and,-,-
work,-,-
",",-,-
"""",-,-
Walker,ENTITY,Q560307_254
wrote,EVENT,Q560307_239
.,-,-
-,-,-
-,-,-
"""",-,-
It,-,-
would,-,-
grieve,-,-
me,-,-
to,-,-
know,-,-
you,-,-
are,-,-
putting,-,-
yourself,-,-
in,-,-
danger,-,-
(,-,-
soul,-,-
danger,-,-
),-,-
by,-,-
performing,-,-
in,-,-
an,-,-
apartheid,-,-
country,-,-
that,-,-
is,-,-
being,-,-
boycotted,-,-
by,-,-
many,-,-
global,-,-
conscious,-,-
artists,-,-
.,-,-
"""",-,-
-,-,-
-,-,-
Keys,-,-
rejected,-,-
the,-,-
plea,-,-
.,-,-
-,-,-
-,-,-
In,-,-
June,-,-
2013,-,-
",",-,-
Walker,-,-
and,-,-
others,-,-
appeared,EVENT,Q560307_240
in,-,-
a,-,-
video,-,-
showing,EVENT,Q560307_241
support,EVENT,Q560307_242
for,-,-
Chelsea,-,-
Manning,-,-
",",-,-
an,-,-
American,-,-
soldier,-,-
imprisoned,-,-
for,-,-
releasing,-,-
classified,-,-
information,-,-
.,-,-
-,-,-
-,-,-
In,-,-
recent,-,-
years,-,-
she,-,-
has,-,-
spoken,EVENT,Q560307_244
out,-,-
repeatedly,-,-
in,-,-
support,EVENT,Q560307_245
of,-,-
Julian,-,-
Assange,-,-
.,-,-
-,-,-
-,-,-
Walker,-,-
has,-,-
been,REL,Q560307_247
a,-,-
longtime,-,-
sponsor,EVENT,Q560307_248
of,-,-
the,-,-
Women,-,-
's,-,-
International,-,-
League,-,-
for,-,-
Peace,-,-
and,-,-
Freedom,-,-
.,-,-
-,-,-
-,-,-
In,-,-
early,-,-
2015,-,-
",",-,-
she,-,-
wrote,EVENT,Q560307_250
:,-,-
"""",-,-
So,-,-
I,ENTITY,Q560307_256
think,-,-
of,-,-
any,-,-
movement,-,-
for,-,-
peace,-,-
and,-,-
justice,-,-
as,-,-
something,-,-
that,-,-
is,-,-
about,-,-
stabilizing,-,-
our,-,-
inner,-,-
spirit,-,-
so,-,-
that,-,-
we,-,-
can,-,-
go,-,-
on,-,-
and,-,-
bring,-,-
into,-,-
the,-,-
world,-,-
a,-,-
vision,-,-
that,-,-
is,-,-
much,-,-
more,-,-
humane,-,-
than,-,-
the,-,-
one,-,-
we,-,-
have,-,-
dominant,-,-
today,-,-
.,-,-
"""",-,-
-,-,-
-,-,-
In,-,-
May,-,-
2013,-,-
",",-,-
Walker,-,-
expressed,EVENT,Q560307_252
appreciation,EVENT,Q560307_253
for,-,-
the,-,-
works,-,-
of,-,-
the,-,-
British,-,-
conspiracy,-,-
theorist,-,-
David,-,-
Icke,-,-
.,-,-
-,-,-
-,-,-
On,-,-
BBC,-,-
Radio,-,-
4,-,-
's,-,-
Desert,-,-
Island,-,-
Discs,-,-
",",-,-
she,ENTITY,Q560307_259
said,EVENT,Q560307_255
that,-,-
Icke,-,-
's,-,-
book,-,-
Human,-,-
Race,-,-
Get,-,-
Off,-,-
Your,-,-
Knees,-,-
:,-,-
The,-,-
Lion,-,-
Sleeps,-,-
No,-,-
More,-,-
would,-,-
be,-,-
her,-,-
choice,-,-
if,-,-
she,ENTITY,Q560307_261
could,-,-
have,-,-
only,-,-
one,-,-
book,-,-
.,-,-
-,-,-
-,-,-
The,-,-
book,-,-
promotes,-,-
the,-,-
theory,-,-
that,-,-
the,-,-
Earth,-,-
is,-,-
ruled,-,-
by,-,-
shapeshifting,-,-
reptilian,-,-
humanoids,-,-
and,-,-
"""",-,-
Rothschild,-,-
Zionists,-,-
"""",-,-
.,-,-
-,-,-
-,-,-
Jonathan,-,-
Kay,-,-
of,-,-
the,-,-
National,-,-
Post,-,-
described,-,-
this,-,-
book,-,-
(,-,-
and,-,-
Icke,-,-
's,-,-
other,-,-
books,-,-
),-,-
as,-,-
"""",-,-
hateful,-,-
",",-,-
hallucinogenic,-,-
nonsense,-,-
.,-,-
"""",-,-
-,-,-
-,-,-
Kay,-,-
wrote,-,-
that,-,-
Walker,ENTITY,Q560307_263
's,ENTITY,Q560307_265
public,-,-
praise,-,-
for,-,-
Icke,-,-
's,-,-
book,-,-
was,-,-
"""",-,-
stunningly,-,-
offensive,-,-
"""",-,-
and,-,-
that,-,-
by,-,-
taking,-,-
it,-,-
seriously,-,-
",",-,-
she,-,-
was,-,-
disqualifying,-,-
herself,-,-
"""",-,-
from,-,-
the,-,-
mainstream,-,-
marketplace,-,-
of,-,-
ideas,-,-
.,-,-
"""",-,-
-,-,-
-,-,-
In,-,-
2017,-,-
",",-,-
Walker,ENTITY,Q560307_267
published,EVENT,Q560307_257
what,-,-
Tablet,-,-
magazine,-,-
described,-,-
as,-,-
"""",-,-
an,-,-
explicitly,-,-
anti,-,-
-,-,-
Semitic,-,-
poem,-,-
"""",-,-
on,-,-
her,ENTITY,Q560307_280
blog,-,-
entitled,-,-
"""",-,-
It,-,-
Is,-,-
Our,-,-
(,-,-
Frightful,-,-
),-,-
Duty,-,-
To,-,-
Study,-,-
The,-,-
Talmud,-,-
"""",-,-
",",-,-
recommending,EVENT,Q560307_258
that,-,-
the,-,-
reader,-,-
should,-,-
start,-,-
with,-,-
YouTube,-,-
to,-,-
learn,-,-
about,-,-
the,-,-
shocking,-,-
aspects,-,-
of,-,-
the,-,-
Talmud,-,-
.,-,-
-,-,-
-,-,-
The,-,-
poem,-,-
includes,-,-
the,-,-
lines,-,-
:,-,-
"""",-,-
Are,-,-
Goyim,-,-
(,-,-
us,-,-
),-,-
meant,-,-
to,-,-
be,-,-
slaves,-,-
of,-,-
Jews,-,-
?,-,-
"""",-,-
-,-,-
-,-,-
and,-,-
"""",-,-
Are,-,-
three,-,-
year,-,-
old,-,-
(,-,-
and,-,-
a,-,-
day,-,-
),-,-
girls,-,-
eligible,-,-
for,-,-
marriage,-,-
and,-,-
intercourse,-,-
?,-,-
-,-,-
-,-,-
Are,-,-
young,-,-
boys,-,-
fair,-,-
game,-,-
for,-,-
rape,-,-
?,-,-
"""",-,-
In,-,-
2018,-,-
",",-,-
Walker,ENTITY,Q560307_350
was,-,-
asked,EVENT,Q560307_260
by,-,-
an,-,-
interviewer,-,-
from,-,-
The,-,-
New,-,-
York,-,-
Times,-,-
Book,-,-
Review,-,-
"""",-,-
What,-,-
books,-,-
are,-,-
on,-,-
your,-,-
nightstand,-,-
?,-,-
"""",-,-
She,ENTITY,Q560307_297
listed,EVENT,Q560307_262
Icke,-,-
's,-,-
And,-,-
the,-,-
Truth,-,-
Shall,-,-
Set,-,-
You,-,-
Free,-,-
",",-,-
a,-,-
book,-,-
promoting,-,-
an,-,-
antisemitic,-,-
conspiracy,-,-
theory,-,-
which,-,-
draws,-,-
on,-,-
The,-,-
Protocols,-,-
of,-,-
the,-,-
Elders,-,-
of,-,-
Zion,-,-
and,-,-
queries,-,-
the,-,-
Holocaust,-,-
.,-,-
-,-,-
-,-,-
Walker,ENTITY,Q560307_351
said,EVENT,Q560307_264
:,-,-
"""",-,-
In,-,-
Icke,-,-
’s,-,-
books,-,-
there,-,-
is,-,-
the,-,-
whole,-,-
of,-,-
existence,-,-
",",-,-
on,-,-
this,-,-
planet,-,-
and,-,-
several,-,-
others,-,-
",",-,-
to,-,-
think,-,-
about,-,-
.,-,-
-,-,-
-,-,-
A,-,-
curious,-,-
person,-,-
’s,-,-
dream,-,-
come,-,-
true,-,-
.,-,-
"""",-,-
Walker,ENTITY,Q560307_300
defended,EVENT,Q560307_266
her,-,-
admiration,-,-
for,-,-
Icke,-,-
and,-,-
his,-,-
book,-,-
",",-,-
saying,-,-
",",-,-
"""",-,-
I,-,-
do,-,-
not,-,-
believe,-,-
he,-,-
is,-,-
anti,-,-
-,-,-
Semitic,-,-
or,-,-
anti,-,-
-,-,-
Jewish,-,-
.,-,-
"""",-,-
According,-,-
to,-,-
multiple,-,-
sources,-,-
",",-,-
Walker,ENTITY,Q560307_303
will,-,-
not,EVENT-MOD,Q560307_268
allow,EVENT,Q560307_269
The,-,-
Color,ENTITY,Q560307_272
Purple,ENTITY,Q560307_273
to,-,-
be,-,-
published,EVENT,Q560307_270
in,-,-
Hebrew,-,-
.,-,-
-,-,-
-,-,-
In,-,-
1965,-,-
",",-,-
Walker,ENTITY,Q560307_306
met,EVENT,Q560307_281
Melvyn,-,-
Rosenman,-,-
Leventhal,-,-
",",-,-
a,-,-
Jewish,-,-
civil,-,-
rights,-,-
lawyer,-,-
.,-,-
-,-,-
-,-,-
They,ENTITY,Q560307_282
were,-,-
married,EVENT,Q560307_283
on,-,-
March,-,-
17,-,-
",",-,-
1967,-,-
",",-,-
in,-,-
New,-,-
York,-,-
City,-,-
.,-,-
-,-,-
-,-,-
Later,ENTITY,Q560307_284
that,-,-
year,-,-
the,-,-
couple,ENTITY,Q560307_292
relocated,EVENT,Q560307_285
to,-,-
Jackson,-,-
",",-,-
Mississippi,-,-
",",-,-
becoming,REL,Q560307_286
the,-,-
first,-,-
legally,-,-
-,-,-
married,-,-
interracial,-,-
couple,EVENT,Q560307_287
in,-,-
Mississippi,-,-
since,-,-
miscegenation,-,-
laws,-,-
were,-,-
introduced,-,-
in,-,-
the,-,-
state,-,-
.,-,-
-,-,-
-,-,-
They,ENTITY,Q560307_288
were,-,-
harassed,EVENT,Q560307_289
and,-,-
threatened,EVENT,Q560307_290
by,-,-
whites,-,-
",",-,-
including,-,-
the,-,-
Ku,-,-
Klux,-,-
Klan,-,-
.,-,-
-,-,-
-,-,-
The,-,-
couple,ENTITY,Q560307_294
had,EVENT,Q560307_295
a,-,-
daughter,-,-
",",-,-
Rebecca,-,-
",",-,-
in,-,-
1969,-,-
.,-,-
-,-,-
-,-,-
Walker,-,-
and,-,-
her,-,-
husband,-,-
divorced,EVENT,Q560307_296
in,-,-
1976,-,-
.,-,-
-,-,-
-,-,-
In,-,-
the,-,-
late,-,-
1970s,-,-
",",-,-
Walker,-,-
moved,EVENT,Q560307_298
to,-,-
northern,-,-
California,-,-
.,-,-
-,-,-
-,-,-
In,-,-
1984,-,-
",",-,-
she,-,-
and,-,-
fellow,-,-
writer,-,-
Robert,-,-
L.,-,-
Allen,-,-
co,-,-
-,-,-
founded,EVENT,Q560307_299
Wild,-,-
Tree,-,-
Press,-,-
",",-,-
a,-,-
feminist,-,-
publishing,-,-
company,-,-
in,-,-
Anderson,-,-
Valley,-,-
",",-,-
California,-,-
.,-,-
-,-,-
-,-,-
Walker,ENTITY,Q560307_310
legally,-,-
added,EVENT,Q560307_301
"""",-,-
Tallulah,-,-
Kate,-,-
"""",-,-
to,-,-
her,-,-
name,-,-
in,-,-
1994,-,-
to,-,-
honor,EVENT,Q560307_302
her,-,-
mother,-,-
",",-,-
Minnie,-,-
Tallulah,-,-
Grant,-,-
",",-,-
and,-,-
paternal,-,-
grandmother,-,-
",",-,-
Tallulah,-,-
.,-,-
-,-,-
-,-,-
Minnie,-,-
Tallulah,-,-
Grant,-,-
's,-,-
grandmother,-,-
",",-,-
Tallulah,-,-
",",-,-
was,-,-
Cherokee,-,-
.,-,-
-,-,-
-,-,-
Walker,-,-
has,-,-
claimed,EVENT,Q560307_304
she,-,-
was,REL,Q560307_305
in,-,-
a,-,-
romantic,-,-
relationship,EVENT,Q560307_307
with,-,-
singer,-,-
-,-,-
songwriter,-,-
Tracy,-,-
Chapman,-,-
in,-,-
the,-,-
mid-1990s,-,-
",",-,-
saying,EVENT,Q560307_308
",",-,-
"""",-,-
It,-,-
was,-,-
delicious,-,-
and,-,-
lovely,-,-
and,-,-
wonderful,-,-
and,-,-
I,-,-
totally,-,-
enjoyed,-,-
it,-,-
and,-,-
I,-,-
was,-,-
completely,-,-
in,-,-
love,-,-
with,-,-
her,-,-
but,-,-
it,-,-
was,-,-
not,-,-
anybody,-,-
's,-,-
business,-,-
but,-,-
ours,-,-
.,-,-
"""",-,-
-,-,-
-,-,-
Chapman,-,-
has,-,-
not,-,-
publicly,-,-
commented,-,-
on,-,-
the,-,-
existence,-,-
of,-,-
a,-,-
relationship,-,-
and,-,-
maintains,-,-
a,-,-
strict,-,-
separation,-,-
between,-,-
her,-,-
private,-,-
and,-,-
public,-,-
life,-,-
.,-,-
-,-,-
-,-,-
Walker,-,-
's,-,-
spirituality,ENTITY,Q560307_314
has,-,-
influenced,EVENT,Q560307_309
some,-,-
of,-,-
her,-,-
most,-,-
well,-,-
-,-,-
known,-,-
novels,-,-
",",-,-
including,-,-
The,-,-
Color,-,-
Purple,-,-
.,-,-
-,-,-
-,-,-
She,-,-
has,-,-
written,EVENT,Q560307_311
of,-,-
her,-,-
interest,-,-
in,-,-
Transcendental,-,-
Meditation,-,-
.,-,-
-,-,-
-,-,-
Walker,ENTITY,Q560307_323
's,-,-
exploration,EVENT,Q560307_325
of,-,-
religion,-,-
in,-,-
much,-,-
of,-,-
her,-,-
writing,-,-
draws,-,-
on,-,-
a,-,-
literary,-,-
tradition,-,-
that,-,-
includes,-,-
writers,-,-
like,-,-
Zora,-,-
Neale,-,-
Hurston,-,-
.,-,-
-,-,-
-,-,-
Beauty,-,-
in,-,-
Truth,-,-
(,-,-
2013,-,-
),-,-
is,-,-
a,-,-
documentary,-,-
film,-,-
about,-,-
Walker,-,-
directed,-,-
by,-,-
Pratibha,-,-
Parmar,-,-
.,-,-
-,-,-
-,-,-
Phalia,-,-
(,-,-
Portrait,-,-
of,-,-
Alice,-,-
Walker,-,-
),-,-
(,-,-
1989,-,-
),-,-
is,-,-
a,-,-
photograph,-,-
by,-,-
Maud,-,-
Sulter,-,-
from,-,-
her,-,-
Zabat,-,-
series,-,-
originally,-,-
produced,-,-
for,-,-
the,-,-
Rochdale,-,-
Art,-,-
Gallery,-,-
in,-,-
England,-,-
.,-,-
-,-,-
-,-,-
-,-,-
