token,label,_id
"""",-,-
Malachi,-,-
York,-,-
",",-,-
"""",-,-
but,-,-
also,-,-
adopted,EVENT,Q560307_150
a,-,-
number,-,-
of,-,-
titles,-,-
and,-,-
pseudonyms,-,-
",",-,-
including,-,-
"""",-,-
The,-,-
Supreme,-,-
Grand,-,-
Master,-,-
Dr.,-,-
Malachi,-,-
Z.,-,-
York,-,-
",",-,-
"""",-,-
"""",-,-
Nayya,-,-
Malachizodoq,-,-
-,-,-
El,-,-
",",-,-
"""",-,-
and,-,-
"""",-,-
Chief,-,-
Black,-,-
Eagle,-,-
.,-,-
"""",-,-
-,-,-
-,-,-
By,-,-
1985,-,-
York,-,-
had,-,-
added,EVENT,Q560307_152
miracle,-,-
-,-,-
performance,-,-
to,-,-
his,ENTITY,Q560307_169
repertoire,-,-
.,-,-
-,-,-
-,-,-
He,-,-
claimed,EVENT,Q560307_154
to,-,-
materialize,EVENT,Q560307_155
sacred,-,-
",",-,-
healing,-,-
ash,-,-
in,-,-
front,-,-
of,-,-
his,-,-
followers,-,-
",",-,-
much,-,-
in,-,-
the,-,-
fashion,-,-
of,-,-
Sathya,-,-
Sai,-,-
Baba,-,-
.,-,-
-,-,-
-,-,-
In,-,-
1988,-,-
York,ENTITY,Q560307_173
was,-,-
convicted,EVENT,Q560307_157
of,-,-
obtaining,-,-
a,-,-
passport,-,-
with,-,-
a,-,-
false,-,-
birth,-,-
certificate,-,-
.,-,-
-,-,-
-,-,-
York,-,-
left,EVENT,Q560307_159
Brooklyn,-,-
with,-,-
an,-,-
estimated,-,-
300,-,-
followers,-,-
about,-,-
1990,-,-
.,-,-
-,-,-
-,-,-
Some,-,-
settled,-,-
in,-,-
upstate,-,-
New,-,-
York,-,-
.,-,-
-,-,-
-,-,-
He,ENTITY,Q560307_175
later,-,-
moved,EVENT,Q560307_161
with,-,-
numerous,-,-
followers,-,-
to,-,-
Georgia,-,-
.,-,-
-,-,-
-,-,-
Others,-,-
joined,-,-
them,-,-
from,-,-
such,-,-
cities,-,-
as,-,-
Baltimore,-,-
",",-,-
Philadelphia,-,-
",",-,-
Hartford,-,-
",",-,-
New,-,-
York,-,-
and,-,-
Washington,-,-
",",-,-
D.C,-,-
..,-,-
-,-,-
-,-,-
According,-,-
to,-,-
former,-,-
follower,-,-
Robert,-,-
J.,-,-
Rohan,-,-
",",-,-
who,-,-
later,-,-
wrote,-,-
a,-,-
book,-,-
about,-,-
the,-,-
movement,-,-
",",-,-
York,ENTITY,Q560307_178
moved,EVENT,Q560307_163
in,-,-
order,-,-
to,-,-
avoid,EVENT,Q560307_164
criminal,-,-
investigations,EVENT,Q560307_165
and,-,-
other,-,-
charges,EVENT,Q560307_166
in,-,-
New,-,-
York,-,-
.,-,-
-,-,-
-,-,-
Perhaps,-,-
to,-,-
avoid,EVENT,Q560307_167
scrutiny,EVENT,Q560307_168
from,-,-
the,-,-
international,-,-
Muslim,-,-
community,-,-
",",-,-
the,-,-
Nation,-,-
of,-,-
Islam,-,-
",",-,-
the,-,-
Nation,-,-
of,-,-
Gods,-,-
and,-,-
Earths,-,-
",",-,-
legal,-,-
troubles,-,-
",",-,-
and,-,-
the,-,-
negative,-,-
history,-,-
of,-,-
his,ENTITY,Q560307_181
group,-,-
during,-,-
their,-,-
New,-,-
York,-,-
period,-,-
",",-,-
he,ENTITY,Q560307_184
changed,EVENT,Q560307_170
his,-,-
own,-,-
name,-,-
several,-,-
times,-,-
",",-,-
as,-,-
well,-,-
as,-,-
the,-,-
group,-,-
's,-,-
name,-,-
",",-,-
and,-,-
masked,-,-
different,-,-
parts,-,-
of,-,-
their,-,-
doctrine,-,-
.,-,-
-,-,-
-,-,-
In,-,-
Georgia,-,-
",",-,-
they,ENTITY,Q560307_171
changed,EVENT,Q560307_172
their,-,-
name,-,-
to,-,-
the,-,-
"""",-,-
United,-,-
Nuwaubian,-,-
Nation,-,-
of,-,-
Moors,-,-
.,-,-
"""",-,-
-,-,-
-,-,-
At,-,-
York,ENTITY,Q560307_302
's,-,-
direction,EVENT,Q560307_304
",",-,-
the,-,-
community,-,-
purchased,EVENT,Q560307_298
land,-,-
and,-,-
built,EVENT,Q560307_299
Tama,-,-
-,-,-
Re,-,-
(,-,-
originally,-,-
named,-,-
Kadesh,-,-
),-,-
",",-,-
an,-,-
Egyptian,-,-
-,-,-
themed,-,-
complex,-,-
built,-,-
on,-,-
476,-,-
acres,-,-
(,-,-
1.93,-,-
 ,-,-
km2,-,-
),-,-
of,-,-
land,-,-
near,-,-
Eatonton,-,-
",",-,-
Georgia,-,-
.,-,-
-,-,-
-,-,-
It,-,-
was,-,-
built,-,-
over,-,-
a,-,-
period,-,-
of,-,-
years,-,-
and,-,-
completed,-,-
in,-,-
1993,-,-
.,-,-
-,-,-
-,-,-
Tensions,-,-
with,-,-
county,-,-
authorities,-,-
increased,-,-
in,-,-
1998,-,-
",",-,-
when,-,-
the,-,-
county,-,-
sought,-,-
an,-,-
injunction,-,-
against,-,-
construction,-,-
and,-,-
uses,-,-
that,-,-
violated,-,-
zoning,-,-
.,-,-
-,-,-
-,-,-
At,-,-
the,-,-
same,-,-
time,-,-
",",-,-
the,-,-
Nuwaubian,-,-
community,-,-
increased,-,-
its,-,-
leafletting,-,-
of,-,-
Eatonton,-,-
and,-,-
surrounding,-,-
areas,-,-
",",-,-
charging,-,-
white,-,-
officials,-,-
with,-,-
racial,-,-
discrimination,-,-
and,-,-
striving,-,-
to,-,-
increase,-,-
opposition,-,-
to,-,-
them,-,-
.,-,-
-,-,-
-,-,-
Threats,-,-
mounted,-,-
and,-,-
an,-,-
eviscerated,-,-
dog,-,-
carcass,-,-
was,-,-
left,-,-
at,-,-
the,-,-
home,-,-
of,-,-
the,-,-
county,-,-
attorney,-,-
.,-,-
-,-,-
-,-,-
Within,-,-
Putnam,-,-
County,-,-
",",-,-
the,-,-
Nuwaubians,-,-
lost,-,-
black,-,-
support,-,-
",",-,-
in,-,-
part,-,-
by,-,-
trying,-,-
to,-,-
take,-,-
over,-,-
the,-,-
NAACP,-,-
chapter,-,-
.,-,-
-,-,-
-,-,-
But,-,-
outside,-,-
",",-,-
they,-,-
appealed,-,-
to,-,-
activists,-,-
",",-,-
claiming,-,-
to,-,-
be,-,-
persecuted,-,-
in,-,-
the,-,-
county,-,-
.,-,-
-,-,-
-,-,-
During,-,-
this,-,-
period,-,-
",",-,-
the,-,-
group,-,-
maintained,-,-
Holy,-,-
Tabernacle,-,-
stores,-,-
"""",-,-
in,-,-
more,-,-
than,-,-
a,-,-
dozen,-,-
cities,-,-
in,-,-
the,-,-
U.S.,-,-
",",-,-
the,-,-
United,-,-
Kingdom,-,-
and,-,-
Trinidad,-,-
.,-,-
"""",-,-
-,-,-
-,-,-
-,-,-
And,-,-
York,-,-
purchased,EVENT,Q560307_174
a,-,-
$,-,-
"557,000",-,-
mansion,-,-
in,-,-
Athens,-,-
",",-,-
Georgia,-,-
",",-,-
about,-,-
60,-,-
miles,-,-
away,-,-
",",-,-
the,-,-
base,-,-
of,-,-
the,-,-
University,-,-
of,-,-
Georgia,-,-
.,-,-
-,-,-
-,-,-
In,-,-
July,-,-
1999,-,-
",",-,-
Time,-,-
magazine,-,-
reported,-,-
on,-,-
the,-,-
"""",-,-
40-ft,-,-
.,-,-
pyramids,-,-
",",-,-
obelisks,-,-
",",-,-
gods,-,-
",",-,-
goddesses,-,-
and,-,-
a,-,-
giant,-,-
sphinx,-,-
",",-,-
"""",-,-
built,-,-
by,-,-
York,-,-
's,-,-
followers,-,-
in,-,-
rural,-,-
Georgia,-,-
in,-,-
an,-,-
article,-,-
titled,-,-
"""",-,-
Space,-,-
Invaders,-,-
"""",-,-
.,-,-
-,-,-
-,-,-
In,-,-
2005,-,-
federal,-,-
government,-,-
officials,-,-
acquired,-,-
the,-,-
property,-,-
of,-,-
Tama,-,-
-,-,-
Re,-,-
through,-,-
asset,-,-
forfeiture,-,-
after,-,-
York,ENTITY,Q560307_187
was,-,-
convicted,EVENT,Q560307_176
and,-,-
sentenced,EVENT,Q560307_177
to,-,-
prison,-,-
for,-,-
135,-,-
years,-,-
.,-,-
-,-,-
-,-,-
He,-,-
owed,EVENT,Q560307_179
money,-,-
for,-,-
violating,EVENT,Q560307_180
financial,-,-
laws,-,-
.,-,-
-,-,-
-,-,-
After,-,-
the,-,-
property,-,-
was,-,-
sold,-,-
",",-,-
new,-,-
owners,-,-
demolished,-,-
the,-,-
buildings,-,-
and,-,-
monuments,-,-
.,-,-
-,-,-
-,-,-
Beginning,-,-
in,-,-
Brooklyn,-,-
",",-,-
York,-,-
had,-,-
established,EVENT,Q560307_182
strict,-,-
sexual,-,-
practices,EVENT,Q560307_183
within,-,-
the,-,-
community,-,-
",",-,-
reserving,EVENT,Q560307_186
for,-,-
himself,-,-
sexual,-,-
access,EVENT,Q560307_185
to,-,-
many,-,-
women,-,-
and,-,-
girls,-,-
",",-,-
including,-,-
wives,-,-
and,-,-
children,-,-
of,-,-
followers,-,-
.,-,-
-,-,-
-,-,-
Theodore,-,-
Gabriel,-,-
wrote,-,-
about,-,-
these,-,-
practices,-,-
:,-,-
hile,-,-
extolling,-,-
the,-,-
virtues,-,-
and,-,-
importance,-,-
of,-,-
family,-,-
life,-,-
and,-,-
the,-,-
conjugal,-,-
relationship,-,-
",",-,-
he,ENTITY,Q560307_190
-,-,-
-,-,-
denies,-,-
such,-,-
relationships,-,-
to,-,-
his,ENTITY,Q560307_193
followers,-,-
except,-,-
at,-,-
strictly,-,-
controlled,-,-
intervals,-,-
.,-,-
-,-,-
-,-,-
He,ENTITY,Q560307_196
urges,-,-
his,ENTITY,Q560307_199
female,-,-
followers,-,-
to,-,-
pattern,-,-
themselves,-,-
on,-,-
the,-,-
Islamic,-,-
paradigms,-,-
of,-,-
the,-,-
wife,-,-
and,-,-
the,-,-
mother,-,-
",",-,-
apparently,-,-
desiring,-,-
the,-,-
creation,-,-
of,-,-
stable,-,-
family,-,-
units,-,-
.,-,-
-,-,-
-,-,-
But,-,-
in,-,-
reality,-,-
the,-,-
husbands,-,-
and,-,-
wives,-,-
are,-,-
segregated,-,-
in,-,-
dormitories,-,-
",",-,-
separated,-,-
also,-,-
from,-,-
their,-,-
children,-,-
.,-,-
-,-,-
-,-,-
York,-,-
permits,-,-
spouses,-,-
to,-,-
cohabit,-,-
only,-,-
once,-,-
every,-,-
three,-,-
months,-,-
.,-,-
-,-,-
-,-,-
They,-,-
are,-,-
permitted,-,-
to,-,-
meet,-,-
in,-,-
the,-,-
"""",-,-
Green,-,-
Room,-,-
"""",-,-
by,-,-
prior,-,-
appointment,-,-
only,-,-
.,-,-
Anonymous,-,-
letters,-,-
were,-,-
sent,-,-
to,-,-
Putnam,-,-
County,-,-
officials,-,-
alleging,-,-
child,-,-
molestation,-,-
at,-,-
the,-,-
Nuwaubian,-,-
community,-,-
.,-,-
-,-,-
-,-,-
The,-,-
FBI,-,-
",",-,-
which,-,-
had,-,-
started,-,-
investigating,-,-
the,-,-
group,-,-
in,-,-
1993,-,-
",",-,-
assigned,-,-
a,-,-
major,-,-
task,-,-
force,-,-
to,-,-
it,-,-
.,-,-
-,-,-
-,-,-
In,-,-
2002,-,-
York,ENTITY,Q560307_202
was,-,-
arrested,EVENT,Q560307_188
and,-,-
charged,EVENT,Q560307_189
with,-,-
more,-,-
than,-,-
100,-,-
counts,-,-
of,-,-
sexually,-,-
molesting,-,-
dozens,-,-
of,-,-
children,-,-
",",-,-
some,-,-
as,-,-
young,-,-
as,-,-
four,-,-
years,-,-
old,-,-
.,-,-
-,-,-
-,-,-
According,-,-
to,-,-
Bill,-,-
Osinski,-,-
",",-,-
who,-,-
wrote,-,-
a,-,-
2007,-,-
book,-,-
about,-,-
York,-,-
and,-,-
the,-,-
case,-,-
:,-,-
When,-,-
he,-,-
-,-,-
-,-,-
was,-,-
finally,-,-
indicted,-,-
",",-,-
state,-,-
prosecutors,-,-
literally,-,-
had,-,-
to,-,-
cut,-,-
back,-,-
the,-,-
number,-,-
of,-,-
counts,-,-
listed,-,-
—,-,-
from,-,-
well,-,-
beyond,-,-
a,-,-
thousand,-,-
to,-,-
slightly,-,-
more,-,-
than,-,-
200,-,-
—,-,-
because,-,-
they,-,-
feared,-,-
a,-,-
jury,-,-
simply,-,-
would,-,-
n't,-,-
believe,-,-
the,-,-
magnitude,-,-
of,-,-
York,-,-
's,-,-
evil,-,-
.,-,-
…,-,-
-,-,-
-,-,-
is,-,-
believed,-,-
to,-,-
be,-,-
the,-,-
nation,-,-
's,-,-
largest,-,-
child,-,-
molestation,-,-
prosecution,-,-
ever,-,-
directed,-,-
at,-,-
a,-,-
single,-,-
person,-,-
",",-,-
in,-,-
terms,-,-
of,-,-
number,-,-
of,-,-
victims,-,-
and,-,-
number,-,-
of,-,-
alleged,-,-
criminal,-,-
acts,-,-
.,-,-
In,-,-
early,-,-
2003,-,-
York,-,-
's,-,-
lawyer,-,-
had,REL,Q560307_191
him,-,-
evaluated,EVENT,Q560307_192
by,-,-
a,-,-
forensic,-,-
psychologist,-,-
",",-,-
who,-,-
diagnosed,-,-
a,-,-
DSM,-,-
-,-,-
IV,-,-
impression,-,-
consisting,-,-
of,-,-
Axis,-,-
I,-,-
–,-,-
Clinical,-,-
Syndrome,-,-
of,-,-
Delusional,-,-
(,-,-
Paranoid,-,-
),-,-
Disorder,-,-
",",-,-
Generalized,-,-
anxiety,-,-
disorder,-,-
",",-,-
Adjustment,-,-
disorder,-,-
with,-,-
depressed,-,-
mood,-,-
",",-,-
and,-,-
Axis,-,-
II,-,-
–,-,-
personality,-,-
disorders,-,-
;,-,-
histrionic,-,-
personality,-,-
traits,-,-
",",-,-
self,-,-
-,-,-
defeating,-,-
personality,-,-
traits,-,-
",",-,-
and,-,-
schizotypal,-,-
personality,-,-
features,-,-
.,-,-
-,-,-
-,-,-
In,-,-
2003,-,-
",",-,-
York,-,-
entered,EVENT,Q560307_194
into,-,-
a,-,-
plea,-,-
bargain,EVENT,Q560307_195
that,-,-
was,-,-
later,-,-
dismissed,-,-
by,-,-
the,-,-
judge,-,-
.,-,-
-,-,-
-,-,-
He,-,-
was,-,-
convicted,EVENT,Q560307_197
by,-,-
a,-,-
jury,-,-
on,-,-
January,-,-
23,-,-
",",-,-
2004,-,-
.,-,-
-,-,-
-,-,-
The,-,-
judge,-,-
rejected,EVENT,Q560307_198
his,-,-
plea,EVENT,Q560307_200
to,-,-
be,-,-
returned,EVENT,Q560307_201
for,-,-
trial,-,-
to,-,-
his,ENTITY,Q560307_204
own,-,-
"""",-,-
tribe,-,-
",",-,-
"""",-,-
after,-,-
York,-,-
claimed,EVENT,Q560307_203
status,EVENT,Q560307_206
as,-,-
an,-,-
indigenous,-,-
person,-,-
:,-,-
Your,-,-
Honor,-,-
",",-,-
with,-,-
all,-,-
due,-,-
respects,-,-
to,-,-
your,-,-
government,-,-
",",-,-
your,-,-
nation,-,-
",",-,-
and,-,-
your,-,-
court,-,-
",",-,-
we,-,-
the,-,-
indigenous,-,-
people,-,-
of,-,-
this,-,-
land,-,-
have,-,-
our,-,-
own,-,-
rights,-,-
",",-,-
accepted,-,-
sovereign,-,-
",",-,-
our,-,-
own,-,-
governments,-,-
.,-,-
-,-,-
-,-,-
We,-,-
are,-,-
a,-,-
sovereign,-,-
people,-,-
",",-,-
Yamassee,-,-
",",-,-
Native,-,-
American,-,-
Creeks,-,-
",",-,-
Seminole,-,-
",",-,-
Washitaw,-,-
Mound,-,-
Builders,-,-
.,-,-
-,-,-
-,-,-
And,-,-
all,-,-
I,-,-
'm,-,-
asking,-,-
is,-,-
that,-,-
the,-,-
Court,-,-
recognize,-,-
that,-,-
I,ENTITY,Q560307_208
am,-,-
an,-,-
indigenous,-,-
person,-,-
.,-,-
-,-,-
-,-,-
Your,-,-
court,-,-
does,-,-
not,-,-
have,-,-
jurisdiction,-,-
over,-,-
me,ENTITY,Q560307_210
.,-,-
-,-,-
-,-,-
I,ENTITY,Q560307_212
should,-,-
be,-,-
transferred,-,-
to,-,-
the,-,-
Moors,-,-
Cherokee,-,-
Council,-,-
Court,-,-
in,-,-
which,-,-
I,-,-
will,-,-
get,-,-
a,-,-
trial,-,-
by,-,-
juries,-,-
of,-,-
my,-,-
peers,-,-
.,-,-
-,-,-
-,-,-
I,-,-
can,-,-
not,-,-
get,-,-
a,-,-
fair,-,-
trial,-,-
",",-,-
Your,-,-
Honor,-,-
",",-,-
if,-,-
I,-,-
'm,-,-
being,-,-
tried,-,-
by,-,-
the,-,-
settlers,-,-
or,-,-
the,-,-
confederates,-,-
.,-,-
-,-,-
-,-,-
I,ENTITY,Q560307_214
have,-,-
to,-,-
be,-,-
tried,-,-
by,-,-
Native,-,-
Americans,-,-
as,-,-
a,-,-
Native,-,-
American,-,-
.,-,-
-,-,-
-,-,-
That,-,-
's,-,-
my,-,-
inalienable,-,-
rights,-,-
",",-,-
and,-,-
it,-,-
's,-,-
on,-,-
record,-,-
.,-,-
He,-,-
asserted,EVENT,Q560307_205
to,-,-
the,-,-
court,-,-
that,-,-
he,ENTITY,Q560307_221
was,-,-
a,-,-
"""",-,-
secured,-,-
party,-,-
",",-,-
"""",-,-
and,-,-
answered,EVENT,Q560307_207
questions,-,-
in,-,-
court,-,-
with,-,-
the,-,-
response,-,-
:,-,-
"""",-,-
I,ENTITY,Q560307_224
accept,-,-
that,-,-
for,-,-
value,-,-
.,-,-
"""",-,-
-,-,-
-,-,-
This,-,-
may,-,-
have,-,-
been,-,-
a,-,-
heterodox,-,-
legal,-,-
strategy,-,-
based,-,-
on,-,-
patriot,-,-
mythology,-,-
.,-,-
-,-,-
-,-,-
Early,-,-
in,-,-
2004,-,-
",",-,-
York,-,-
was,-,-
convicted,EVENT,Q560307_209
in,-,-
federal,-,-
court,-,-
by,-,-
a,-,-
jury,-,-
of,-,-
multiple,-,-
RICO,-,-
",",-,-
child,-,-
molestation,-,-
",",-,-
and,-,-
financial,-,-
reporting,-,-
charges,-,-
.,-,-
-,-,-
-,-,-
He,-,-
was,-,-
sentenced,EVENT,Q560307_211
to,-,-
135,-,-
years,-,-
in,-,-
prison,-,-
.,-,-
-,-,-
-,-,-
His,ENTITY,Q560307_236
case,-,-
was,-,-
appealed,EVENT,Q560307_213
to,-,-
the,-,-
11th,-,-
Circuit,-,-
Court,-,-
of,-,-
Appeals,-,-
",",-,-
which,-,-
upheld,-,-
the,-,-
convictions,-,-
on,-,-
October,-,-
27,-,-
",",-,-
2005,-,-
.,-,-
-,-,-
-,-,-
A,-,-
U.S.,-,-
Supreme,-,-
Court,-,-
appeal,-,-
was,-,-
denied,-,-
in,-,-
June,-,-
2006,-,-
.,-,-
-,-,-
-,-,-
York,ENTITY,Q560307_237
's,ENTITY,Q560307_241
followers,-,-
assert,-,-
a,-,-
number,-,-
of,-,-
defenses,-,-
",",-,-
including,-,-
that,-,-
their,-,-
leader,-,-
Malachi,-,-
Z.,-,-
York,-,-
",",-,-
who,-,-
was,-,-
charged,-,-
and,-,-
convicted,-,-
",",-,-
is,-,-
not,-,-
the,-,-
same,-,-
person,-,-
as,-,-
the,-,-
Dwight,ENTITY,Q560307_230
D.,-,-
York,-,-
who,-,-
is,-,-
listed,-,-
in,-,-
court,-,-
documents,-,-
as,-,-
the,-,-
defendant,-,-
.,-,-
-,-,-
-,-,-
(,-,-
One,-,-
of,-,-
York,ENTITY,Q560307_243
's,ENTITY,Q560307_245
sons,-,-
is,-,-
named,-,-
Dwight,-,-
",",-,-
and,-,-
sometimes,-,-
the,-,-
claim,-,-
is,-,-
made,-,-
that,-,-
it,-,-
is,-,-
York,-,-
's,-,-
son,-,-
and,-,-
not,-,-
York,ENTITY,Q560307_247
who,-,-
is,-,-
or,-,-
should,-,-
be,-,-
the,-,-
real,-,-
defendant,-,-
.,-,-
),-,-
-,-,-
-,-,-
Others,-,-
say,-,-
that,-,-
York,-,-
was,-,-
"""",-,-
set,EVENT,Q560307_215
up,-,-
"""",-,-
by,-,-
his,ENTITY,Q560307_250
son,-,-
Jacob,-,-
in,-,-
coordination,-,-
with,-,-
al,-,-
Qaeda,-,-
-,-,-
linked,-,-
American,-,-
mosques,-,-
jealous,-,-
of,-,-
York,ENTITY,Q560307_218
's,ENTITY,Q560307_255
influence,EVENT,Q560307_220
among,-,-
black,-,-
Muslims,-,-
.,-,-
-,-,-
-,-,-
York,ENTITY,Q560307_257
believes,EVENT,Q560307_222
that,-,-
his,-,-
betrayal,EVENT,Q560307_225
",",-,-
arrest,EVENT,Q560307_226
",",-,-
trial,EVENT,Q560307_227
and,-,-
imprisonment,EVENT,Q560307_228
(,-,-
and,-,-
eventual,-,-
release,-,-
),-,-
were,-,-
foretold,EVENT,Q560307_223
in,-,-
chapter,-,-
10,-,-
of,-,-
Zecharia,-,-
Sitchin,-,-
's,-,-
The,-,-
Wars,-,-
of,-,-
the,-,-
Gods,-,-
and,-,-
the,-,-
Men,-,-
",",-,-
with,-,-
York,ENTITY,Q560307_260
being,-,-
represented,-,-
by,-,-
Mar,-,-
-,-,-
duq,-,-
in,-,-
that,-,-
story,-,-
.,-,-
-,-,-
-,-,-
As,-,-
of,-,-
2020,-,-
Dwight,-,-
York,-,-
is,-,-
serving,EVENT,Q560307_229
his,-,-
sentence,-,-
at,-,-
the,-,-
United,-,-
States,-,-
Penitentiary,-,-
Administrative,-,-
Maximum,-,-
Facility,-,-
(,-,-
ADX,-,-
),-,-
in,-,-
Florence,-,-
",",-,-
Colorado,-,-
",",-,-
as,-,-
Inmate,-,-
#,-,-
17911–054,-,-
.,-,-
-,-,-
-,-,-
His,-,-
projected,-,-
release,-,-
date,-,-
is,-,-
July,-,-
12,-,-
",",-,-
2120,-,-
.,-,-
-,-,-
-,-,-
York,-,-
's,-,-
followers,-,-
have,-,-
said,EVENT,Q560307_233
that,-,-
since,-,-
1999,-,-
York,ENTITY,Q560307_262
has,-,-
been,REL,Q560307_234
a,-,-
Consul,-,-
General,EVENT,Q560307_235
of,-,-
Monrovia,-,-
",",-,-
Liberia,-,-
",",-,-
under,-,-
appointment,-,-
from,-,-
then,-,-
-,-,-
President,-,-
Charles,-,-
Taylor,-,-
.,-,-
-,-,-
-,-,-
They,-,-
argue,EVENT,Q560307_238
he,ENTITY,Q560307_264
should,-,-
be,-,-
given,REL,Q560307_239
diplomatic,-,-
immunity,EVENT,Q560307_240
from,-,-
prosecution,-,-
and,-,-
extradited,-,-
as,-,-
a,-,-
persona,-,-
non,-,-
-,-,-
grata,-,-
to,-,-
Liberia,-,-
.,-,-
-,-,-
-,-,-
Officials,-,-
have,-,-
not,-,-
accepted,-,-
this,-,-
claim,-,-
.,-,-
-,-,-
-,-,-
York,-,-
has,-,-
taught,EVENT,Q560307_242
an,-,-
ever,-,-
-,-,-
changing,-,-
and,-,-
multifaceted,-,-
doctrine,-,-
over,-,-
the,-,-
years,-,-
",",-,-
with,-,-
influences,-,-
and,-,-
borrowings,-,-
from,-,-
many,-,-
sources,-,-
.,-,-
-,-,-
-,-,-
It,-,-
has,-,-
included,-,-
a,-,-
baroque,-,-
cosmology,-,-
",",-,-
unconventional,-,-
theories,-,-
about,-,-
race,-,-
and,-,-
human,-,-
origins,-,-
",",-,-
cryptozoological,-,-
and,-,-
extraterrestrial,-,-
speculations,-,-
",",-,-
black,-,-
nationalism,-,-
",",-,-
conspiracy,-,-
theory,-,-
",",-,-
and,-,-
religious,-,-
practices,-,-
invented,-,-
or,-,-
borrowed,-,-
from,-,-
many,-,-
existing,-,-
religions,-,-
.,-,-
-,-,-
-,-,-
York,-,-
has,-,-
claimed,EVENT,Q560307_244
to,-,-
be,-,-
an,-,-
extraterrestrial,-,-
master,-,-
teacher,-,-
from,-,-
the,-,-
planet,-,-
Rizq,-,-
.,-,-
-,-,-
-,-,-
He,-,-
wrote,EVENT,Q560307_246
",",-,-
"""",-,-
We,-,-
have,-,-
been,-,-
coming,-,-
to,-,-
this,-,-
planet,-,-
before,-,-
it,-,-
had,-,-
your,-,-
life,-,-
form,-,-
on,-,-
it,-,-
.,-,-
-,-,-
-,-,-
...,-,-
My,ENTITY,Q560307_267
incarnation,-,-
as,-,-
an,-,-
Ilah,-,-
Mutajassid,-,-
or,-,-
Avatara,-,-
was,-,-
originally,-,-
in,-,-
the,-,-
year,-,-
1945,-,-
A.D,-,-
..,-,-
-,-,-
-,-,-
In,-,-
order,-,-
to,-,-
get,-,-
here,-,-
I,-,-
travelled,-,-
by,-,-
one,-,-
of,-,-
the,-,-
smaller,-,-
passenger,-,-
crafts,-,-
called,-,-
SHAM,-,-
out,-,-
of,-,-
a,-,-
Motherplane,-,-
called,-,-
MERKABAH,-,-
or,-,-
NIBIRU,-,-
.,-,-
"""",-,-
This,-,-
version,EVENT-MOD,Q560307_249
of,-,-
York,ENTITY,Q560307_269
came,EVENT,Q560307_248
to,-,-
Earth,-,-
on,-,-
March,-,-
16,-,-
",",-,-
1970,-,-
.,-,-
-,-,-
-,-,-
(,-,-
Comet,-,-
Bennett,-,-
",",-,-
which,-,-
was,-,-
visible,-,-
on,-,-
that,-,-
date,-,-
",",-,-
is,-,-
said,-,-
to,-,-
have,-,-
really,-,-
been,-,-
York,ENTITY,Q560307_273
's,-,-
spacecraft,-,-
.,-,-
),-,-
-,-,-
-,-,-
York,ENTITY,Q560307_274
taught,EVENT,Q560307_251
that,-,-
the,-,-
Motherplane,-,-
/,-,-
NIBIRU,-,-
would,-,-
launch,-,-
the,-,-
Crystal,-,-
City,-,-
or,-,-
New,-,-
Jerusalem,-,-
(,-,-
see,-,-
:,-,-
Book,-,-
of,-,-
Revelation,-,-
21:2,-,-
),-,-
to,-,-
our,-,-
solar,-,-
system,-,-
from,-,-
its,-,-
position,-,-
in,-,-
Orion,-,-
.,-,-
-,-,-
-,-,-
A,-,-
40-year,-,-
process,-,-
of,-,-
taking,-,-
the,-,-
"144,000",-,-
Chosen,-,-
Few,-,-
(,-,-
see,-,-
:,-,-
Book,-,-
of,-,-
Revelation,-,-
14:1,-,-
),-,-
—,-,-
"12,000",-,-
each,-,-
from,-,-
the,-,-
Twelve,-,-
Tribes,-,-
of,-,-
Israel,-,-
—,-,-
into,-,-
the,-,-
Planet,-,-
Craft,-,-
NIBIRU,-,-
began,-,-
on,-,-
August,-,-
12,-,-
",",-,-
2003,-,-
",",-,-
and,-,-
will,-,-
end,-,-
on,-,-
August,-,-
12,-,-
",",-,-
2043,-,-
.,-,-
-,-,-
-,-,-
These,-,-
Chosen,-,-
Few,-,-
will,-,-
be,-,-
groomed,-,-
for,-,-
"1,000",-,-
years,-,-
and,-,-
returned,-,-
to,-,-
Earth,-,-
for,-,-
the,-,-
final,-,-
battle,-,-
against,-,-
the,-,-
Luciferians,-,-
and,-,-
also,-,-
to,-,-
redeem,-,-
man,-,-
from,-,-
the,-,-
"6,000-year",-,-
rulership,-,-
of,-,-
the,-,-
Devil,-,-
and,-,-
his,-,-
seed,-,-
.,-,-
-,-,-
-,-,-
York,-,-
has,-,-
had,REL,Q560307_253
a,-,-
variety,-,-
of,-,-
stories,EVENT,Q560307_254
about,-,-
his,ENTITY,Q560307_276
ancestry,-,-
and,-,-
birth,EVENT,Q560307_256
",",-,-
including,-,-
that,-,-
he,ENTITY,Q560307_278
was,-,-
born,EVENT,Q560307_258
in,-,-
Omdurman,-,-
",",-,-
Sudan,-,-
.,-,-
-,-,-
-,-,-
This,-,-
has,-,-
not,EVENT-MOD,Q560307_259
been,-,-
documented,-,-
.,-,-
-,-,-
-,-,-
His,-,-
parents,-,-
of,-,-
record,-,-
are,-,-
Mary,-,-
C.,-,-
York,ENTITY,Q560307_232
(,-,-
née,-,-
Williams,-,-
),-,-
",",-,-
now,-,-
also,-,-
known,-,-
as,-,-
Faatimah,-,-
