token,label,_id
and,-,-
this,-,-
creates,-,-
a,-,-
"""",-,-
ruthless,-,-
honesty,-,-
.,-,-
"""",-,-
-,-,-
-,-,-
He,-,-
also,-,-
comments,-,-
on,-,-
her,-,-
irregular,-,-
use,-,-
of,-,-
rhyme,-,-
and,-,-
stanza,-,-
form,-,-
.,-,-
-,-,-
-,-,-
"""",-,-
This,-,-
too,-,-
",",-,-
is,-,-
a,-,-
form,-,-
of,-,-
nakedness,-,-
",",-,-
because,-,-
so,-,-
much,-,-
bad,-,-
poetry,-,-
is,-,-
hidden,-,-
behind,-,-
strong,-,-
galloping,-,-
rhythms,-,-
and,-,-
chiming,-,-
rhymes,-,-
.,-,-
"""",-,-
-,-,-
-,-,-
Prof.,-,-
Rebecca,-,-
Oxford,-,-
(,-,-
Alabama,-,-
A&M,-,-
University,-,-
),-,-
",",-,-
in,-,-
her,-,-
book,-,-
The,-,-
Language,-,-
of,-,-
Peace,-,-
–,-,-
Communicating,-,-
to,-,-
Create,-,-
Harmony,-,-
",",-,-
analyzes,-,-
the,-,-
use,-,-
of,-,-
the,-,-
"""",-,-
image,-,-
of,-,-
peace,-,-
as,-,-
a,-,-
cross,-,-
-,-,-
cultural,-,-
bridge,-,-
"""",-,-
in,-,-
Aharoni,-,-
's,-,-
A,-,-
Bridge,-,-
of,-,-
Peace,-,-
.,-,-
-,-,-
-,-,-
In,-,-
this,-,-
poem,-,-
",",-,-
Oxford,-,-
writes,-,-
",",-,-
the,-,-
"""",-,-
assonance,-,-
and,-,-
imagery,-,-
"""",-,-
of,-,-
the,-,-
words,-,-
"""",-,-
olive,-,-
world,-,-
"""",-,-
and,-,-
"""",-,-
orange,-,-
world,-,-
"""",-,-
bring,-,-
the,-,-
two,-,-
women,-,-
",",-,-
one,-,-
Israeli,-,-
and,-,-
one,-,-
Palestinian,-,-
",",-,-
together,-,-
and,-,-
show,-,-
that,-,-
they,-,-
have,-,-
much,-,-
in,-,-
common,-,-
.,-,-
-,-,-
-,-,-
A,-,-
"""",-,-
bridge,-,-
of,-,-
Jasmine,-,-
understanding,-,-
"""",-,-
can,-,-
banish,-,-
the,-,-
fear,-,-
",",-,-
allowing,-,-
each,-,-
woman,-,-
to,-,-
sit,-,-
with,-,-
her,-,-
baby,-,-
"""",-,-
under,-,-
her,-,-
vine,-,-
and,-,-
under,-,-
her,-,-
fig,-,-
tree,-,-
and,-,-
none,-,-
shall,-,-
make,-,-
them,-,-
afraid,-,-
!,-,-
"""",-,-
-,-,-
-,-,-
Aharoni,-,-
herself,-,-
",",-,-
in,-,-
an,-,-
interview,-,-
with,-,-
the,-,-
Sketchbook,-,-
literary,-,-
journal,-,-
",",-,-
confirmed,-,-
that,-,-
she,-,-
prefers,-,-
open,-,-
form,-,-
poems,-,-
as,-,-
they,-,-
give,-,-
room,-,-
for,-,-
more,-,-
depth,-,-
and,-,-
intimacy,-,-
.,-,-
-,-,-
-,-,-
Aharoni,-,-
is,REL,Q560307_41
the,-,-
Founder,EVENT,Q560307_40
of,-,-
IFLAC,-,-
:,-,-
The,-,-
International,-,-
Forum,-,-
for,-,-
the,-,-
Literature,-,-
and,-,-
Culture,-,-
of,-,-
Peace,-,-
.,-,-
-,-,-
-,-,-
Established,-,-
in,-,-
1999,-,-
",",-,-
its,-,-
goal,-,-
is,-,-
to,-,-
build,-,-
"""",-,-
bridges,-,-
of,-,-
understanding,-,-
and,-,-
peace,-,-
through,-,-
culture,-,-
",",-,-
literature,-,-
and,-,-
communication,-,-
.,-,-
"""",-,-
-,-,-
-,-,-
IFLAC,-,-
Directors,-,-
and,-,-
Peace,-,-
Ambassadors,-,-
are,-,-
appointed,-,-
in,-,-
some,-,-
20,-,-
countries,-,-
.,-,-
-,-,-
-,-,-
Ada,-,-
Aharoni,ENTITY,Q560307_118
has,-,-
published,EVENT,Q560307_120
more,-,-
than,-,-
4500,-,-
Iflac,-,-
Digest,-,-
in,-,-
the,-,-
internet,-,-
.,-,-
-,-,-
-,-,-
On,-,-
2016–17,-,-
was,-,-
published,EVENT,Q560307_42
in,-,-
Amazon,-,-
Iflac,-,-
Anthology,-,-
Anti,-,-
-,-,-
Terror,-,-
and,-,-
peace,-,-
",",-,-
and,-,-
on,-,-
2018,-,-
Iflac,-,-
Anthology,-,-
Anti,-,-
-,-,-
war,-,-
.,-,-
-,-,-
-,-,-
Aharoni,-,-
served,EVENT,Q560307_43
as,-,-
the,-,-
President,-,-
of,-,-
the,-,-
Second,-,-
World,-,-
Congress,-,-
of,-,-
the,-,-
Jews,-,-
from,-,-
Egypt,-,-
at,-,-
Haifa,-,-
University,-,-
in,-,-
2006,-,-
",",-,-
assembling,EVENT,Q560307_44
350,-,-
researchers,-,-
and,-,-
writers,-,-
.,-,-
-,-,-
-,-,-
The,-,-
congress,-,-
was,-,-
followed,-,-
by,-,-
a,-,-
WCJE,-,-
Symposium,-,-
in,-,-
cooperation,-,-
with,-,-
Haifa,-,-
University,-,-
in,-,-
2007,-,-
",",-,-
and,-,-
another,-,-
one,-,-
at,-,-
Bar,-,-
Ilan,-,-
University,-,-
in,-,-
2008,-,-
.,-,-
-,-,-
-,-,-
The,-,-
proceedings,-,-
of,-,-
the,-,-
congress,-,-
are,-,-
published,-,-
in,-,-
History,-,-
and,-,-
Culture,-,-
of,-,-
the,-,-
Jews,-,-
of,-,-
Egypt,-,-
in,-,-
Modern,-,-
Times,-,-
(,-,-
Keness,-,-
Hafakot,-,-
",",-,-
Tel,-,-
Aviv,-,-
",",-,-
2008,-,-
),-,-
",",-,-
in,-,-
English,-,-
",",-,-
French,-,-
and,-,-
Hebrew,-,-
.,-,-
-,-,-
-,-,-
The,-,-
Pomegranate,-,-
Of,-,-
Reconciliation,-,-
And,-,-
Honor,-,-
http://syndicjournal.us/cover-syndic-no-14/film-pomegranate-of-reconciliation-and-honor-by-ada-aharoni/,-,-
Synopsis,-,-
:,-,-
The,-,-
film,-,-
highlights,-,-
the,-,-
need,-,-
for,-,-
reaching,-,-
Peace,-,-
between,-,-
Israelis,-,-
and,-,-
Palestinians,-,-
",",-,-
based,-,-
On,-,-
the,-,-
author,-,-
's,-,-
authentic,-,-
narrative,-,-
of,-,-
her,-,-
own,-,-
uprooting,-,-
",",-,-
and,-,-
that,-,-
of,-,-
the,-,-
Jews,-,-
from,-,-
Egypt,-,-
/,-,-
She,-,-
quotes,-,-
Elie,-,-
Wiesel,-,-
's,-,-
question,-,-
at,-,-
his,-,-
Nobel,-,-
Prize,-,-
"Ceremony:""Who",-,-
is,-,-
the,-,-
enemy,-,-
?,-,-
"""",-,-
-,-,-
-,-,-
The,-,-
enemy,-,-
Wiesel,-,-
says,-,-
"""",-,-
Is,-,-
the,-,-
whose,-,-
story,-,-
you,-,-
do,-,-
n't,-,-
know,-,-
!,-,-
"""",-,-
-,-,-
-,-,-
Ada,-,-
Aharoni,-,-
tells,-,-
her,-,-
Palestinian,-,-
friend,-,-
that,-,-
he,-,-
has,-,-
succeeded,-,-
to,-,-
tell,-,-
their,-,-
story,-,-
of,-,-
their,-,-
uprooting,-,-
",",-,-
where,-,-
as,-,-
the,-,-
million,-,-
Jews,-,-
from,-,-
Arab,-,-
countries,-,-
have,-,-
n't,-,-
succeeded,-,-
yet,-,-
.,-,-
-,-,-
-,-,-
In,-,-
this,-,-
film,-,-
she,-,-
tells,-,-
her,-,-
Palestinian,-,-
neighbor,-,-
her,-,-
story,-,-
-,-,-
-,-,-
in,-,-
the,-,-
hope,-,-
that,-,-
by,-,-
the,-,-
end,-,-
of,-,-
it,-,-
they,-,-
will,-,-
be,-,-
friends,-,-
and,-,-
not,-,-
enemies,-,-
anymore,-,-
.,-,-
-,-,-
-,-,-
-,-,-
It,-,-
's,-,-
also,-,-
the,-,-
fascinating,-,-
story,-,-
of,-,-
the,-,-
"""",-,-
Second,-,-
Exodus,-,-
"""",-,-
of,-,-
the,-,-
Jews,-,-
from,-,-
Egypt,-,-
",",-,-
in,-,-
the,-,-
second,-,-
half,-,-
of,-,-
the,-,-
Twentieth,-,-
Century,-,-
.,-,-
