token,sentence,idx,pos,event_id,label,simple_label
easier,33,32,ADV,e532,STATE,EVENT
if,33,33,SCONJ,,0,0
he,33,34,PRON,,0,0
and,33,35,CCONJ,,0,0
that,33,36,SCONJ,,0,0
leadership,33,37,PROPN,e116,OCCURRENCE,EVENT
were,33,38,AUX,,0,0
not,33,39,PART,,0,0
in,33,40,ADP,,0,0
power,33,41,NOUN,,0,0
in,33,42,ADP,,0,0
Iraq,33,43,PROPN,,0,0
.,33,44,PUNCT,,0,0
Of,34,0,ADV,,0,0
course,34,1,ADV,,0,0
",",34,2,PUNCT,,0,0
it,34,3,PRON,,0,0
is,34,4,AUX,,0,0
still,34,5,ADV,,0,0
far,34,6,ADV,,0,0
too,34,7,ADV,,0,0
early,34,8,NUM,e536,STATE,EVENT
to,34,9,ADP,,0,0
assume,34,10,PROPN,e120,OCCURRENCE,EVENT
that,34,11,SCONJ,,0,0
the,34,12,DET,,0,0
military,34,13,ADJ,,0,0
situation,34,14,PROPN,e482,STATE,EVENT
on,34,15,ADP,,0,0
the,34,16,DET,,0,0
ground,34,17,NOUN,,0,0
will,34,18,VERB,,0,0
stay,34,19,PROPN,e122,OCCURRENCE,EVENT
as,34,20,ADV,,0,0
smooth,34,21,ADJ,,0,0
for,34,22,ADP,,0,0
allied,34,23,ADJ,,0,0
forces,34,24,NOUN,,0,0
as,34,25,SCONJ,,0,0
it,34,26,PRON,,0,0
appears,34,27,VERB,e124,OCCURRENCE,EVENT
to,34,28,PART,,0,0
have,34,29,AUX,,0,0
been,34,30,AUX,,0,0
so,34,31,ADV,,0,0
far,34,32,ADV,,0,0
.,34,33,PUNCT,,0,0
Iraq,35,0,PROPN,,0,0
still,35,1,ADV,,0,0
has,35,2,VERB,e127,OCCURRENCE,EVENT
the,35,3,DET,,0,0
potential,35,4,NOUN,,0,0
to,35,5,ADP,,0,0
cause,35,6,ADJ,e129,OCCURRENCE,EVENT
significant,35,7,ADJ,,0,0
problems,35,8,NOUN,e485,OCCURRENCE,EVENT
by,35,9,ADP,,0,0
using,35,10,PROPN,e130,OCCURRENCE,EVENT
forces,35,11,NOUN,,0,0
and,35,12,CCONJ,,0,0
weapons,35,13,NOUN,,0,0
that,35,14,DET,,0,0
do,35,15,AUX,,0,0
n't,35,16,PART,,0,0
yet,35,17,ADV,,0,0
seem,35,18,VERB,e132,PERCEPTION,EVENT
fully,35,19,ADV,,0,0
engaged,35,20,PROPN,e133,OCCURRENCE,EVENT
.,35,21,PUNCT,,0,0
For,36,0,ADP,,0,0
one,36,1,NUM,,0,0
thing,36,2,NOUN,,0,0
",",36,3,PUNCT,,0,0
Iraq,36,4,PROPN,,0,0
still,36,5,ADV,,0,0
apparently,36,6,ADV,,0,0
has,36,7,AUX,,0,0
n't,36,8,PART,,0,0
unleashed,36,9,VERB,e135,OCCURRENCE,EVENT
its,36,10,DET,,0,0
stockpile,36,11,NOUN,,0,0
of,36,12,ADP,,0,0
chemical,36,13,ADJ,,0,0
weapons,36,14,NOUN,,0,0
.,36,15,PUNCT,,0,0
Gen.,37,0,PROPN,,0,0
Schwarzkopf,37,1,PROPN,,0,0
said,37,2,PROPN,e138,REPORTING,EVENT
that,37,3,SCONJ,,0,0
some,37,4,DET,,0,0
early,37,5,ADJ,,0,0
reports,37,6,NOUN,e139,REPORTING,EVENT
that,37,7,SCONJ,,0,0
chemical,37,8,ADJ,,0,0
weapons,37,9,NOUN,,0,0
were,37,10,AUX,,0,0
used,37,11,NOUN,e141,OCCURRENCE,EVENT
against,37,12,ADP,,0,0
allied,37,13,VERB,,0,0
troops,37,14,NOUN,,0,0
turned,38,0,VERB,e142,OCCURRENCE,EVENT
out,38,1,ADP,,0,0
to,38,2,PART,,0,0
be,38,3,AUX,,0,0
"""",38,4,PUNCT,,0,0
bogus,38,5,ADJ,,0,0
.,38,6,PUNCT,,0,0
"""",39,0,PUNCT,,0,0
Iraq,39,1,PROPN,,0,0
is,39,2,AUX,,0,0
believed,39,3,VERB,e144,OCCURRENCE,EVENT
to,39,4,PART,,0,0
have,39,5,VERB,e146,OCCURRENCE,EVENT
the,39,6,DET,,0,0
ability,39,7,NOUN,,0,0
to,39,8,ADP,,0,0
deliver,39,9,NOUN,e148,OCCURRENCE,EVENT
chemical,39,10,ADJ,,0,0
weapons,39,11,NOUN,,0,0
in,39,12,ADP,,0,0
artillery,39,13,NOUN,,0,0
shells,39,14,NOUN,,0,0
or,39,15,CCONJ,,0,0
",",39,16,PUNCT,,0,0
perhaps,39,17,ADV,,0,0
",",39,18,PUNCT,,0,0
atop,39,19,ADP,,0,0
Soviet,39,20,PROPN,,0,0
-,39,21,PUNCT,,0,0
made,39,22,VERB,,0,0
Frog7,39,23,NUM,,0,0
missiles,39,24,NOUN,,0,0
.,39,25,PUNCT,,0,0
Perhaps,40,0,ADV,,0,0
more,40,1,ADV,,0,0
important,40,2,ADJ,,0,0
",",40,3,PUNCT,,0,0
it,40,4,PRON,,0,0
appears,40,5,VERB,e150,OCCURRENCE,EVENT
that,40,6,SCONJ,,0,0
allied,40,7,VERB,,0,0
troops,40,8,NOUN,,0,0
have,40,9,AUX,,0,0
n't,40,10,PART,,0,0
yet,40,11,ADV,,0,0
fully,40,12,ADV,,0,0
engaged,40,13,VERB,e151,OCCURRENCE,EVENT
Iraq,40,14,PROPN,,0,0
's,40,15,PART,,0,0
vaunted,40,16,ADJ,,0,0
Republican,40,17,PROPN,,0,0
Guard,40,18,PROPN,,0,0
",",40,19,PUNCT,,0,0
which,40,20,DET,,0,0
has,40,21,AUX,,0,0
been,40,22,AUX,,0,0
sitting,40,23,ADV,e487,OCCURRENCE,EVENT
just,40,24,ADV,,0,0
north,40,25,ADV,,0,0
of,40,26,ADP,,0,0
the,40,27,DET,,0,0
Iraq,40,28,PROPN,,0,0
-,40,29,PUNCT,,0,0
Kuwait,40,30,PROPN,,0,0
border,40,31,NOUN,,0,0
and,40,32,CCONJ,,0,0
is,40,33,AUX,,0,0
considered,40,34,PUNCT,e154,I_STATE,EVENT
the,40,35,DET,,0,0
most,40,36,ADV,,0,0
potent,40,37,ADJ,,0,0
element,40,38,NOUN,,0,0
in,40,39,ADP,,0,0
the,40,40,DET,,0,0
Iraqi,40,41,ADJ,,0,0
defense,40,42,PROPN,e155,OCCURRENCE,EVENT
.,40,43,PUNCT,,0,0
It,41,0,PRON,,0,0
remains,41,1,VERB,e157,STATE,EVENT
to,41,2,PART,,0,0
be,41,3,AUX,,0,0
seen,41,4,VERB,e159,PERCEPTION,EVENT
how,41,5,ADV,,0,0
much,41,6,ADJ,,0,0
damage,41,7,NOUN,e160,OCCURRENCE,EVENT
the,41,8,DET,,0,0
allied,41,9,VERB,,0,0
air,41,10,NOUN,,0,0
campaign,41,11,PROPN,e161,OCCURRENCE,EVENT
was,41,12,AUX,,0,0
able,41,13,NOUN,e488,I_STATE,EVENT
to,41,14,ADP,,0,0
inflict,41,15,PROPN,e163,OCCURRENCE,EVENT
on,41,16,ADP,,0,0
the,41,17,DET,,0,0
Guard,41,18,PROPN,,0,0
",",41,19,PUNCT,,0,0
and,41,20,CCONJ,,0,0
whether,41,21,SCONJ,,0,0
President,41,22,PROPN,,0,0
Hussein,41,23,PROPN,,0,0
will,41,24,VERB,,0,0
commit,41,25,VERB,e164,OCCURRENCE,EVENT
his,41,26,DET,,0,0
most,41,27,ADV,,0,0
valued,41,28,VERB,,0,0
troops,41,29,NOUN,,0,0
to,41,30,ADP,,0,0
a,41,31,DET,,0,0
fight,41,32,NOUN,,0,0
-,41,33,PUNCT,,0,0
to,41,34,ADP,,0,0
-,41,35,PUNCT,,0,0
the,41,36,DET,,0,0
-,41,37,PUNCT,,0,0
death,41,38,NOUN,,0,0
finish,41,39,NOUN,e165,OCCURRENCE,EVENT
.,41,40,PUNCT,,0,0
Certainly,42,0,ADV,,0,0
Saddam,42,1,PROPN,,0,0
Hussein,42,2,PROPN,,0,0
continues,42,3,PROPN,e166,ASPECTUAL,EVENT
to,42,4,PART,,0,0
implore,42,5,VERB,e168,OCCURRENCE,EVENT
his,42,6,DET,,0,0
country,42,7,NOUN,,0,0
to,42,8,ADP,,0,0
fight,42,9,VERB,e169,OCCURRENCE,EVENT
on,42,10,ADV,,0,0
.,42,11,PUNCT,,0,0
Fight,43,0,VERB,e170,OCCURRENCE,EVENT
them,43,1,PRON,,0,0
",",43,2,PUNCT,,0,0
"""",43,3,PUNCT,,0,0
he,43,4,PRON,,0,0
urged,43,5,VERB,e171,OCCURRENCE,EVENT
Iraqis,43,6,PROPN,,0,0
in,43,7,ADP,,0,0
a,43,8,DET,,0,0
radio,43,9,NOUN,,0,0
address,43,10,NOUN,e173,OCCURRENCE,EVENT
.,43,11,PUNCT,,0,0
All,44,0,DET,,0,0
Iraqis,44,1,PROPN,,0,0
",",44,2,PUNCT,,0,0
fight,44,3,VERB,e174,OCCURRENCE,EVENT
them,44,4,PRON,,0,0
with,44,5,ADP,,0,0
all,44,6,DET,,0,0
the,44,7,DET,,0,0
power,44,8,NOUN,,0,0
you,44,9,PRON,,0,0
have,44,10,PROPN,e175,OCCURRENCE,EVENT
",",44,11,PUNCT,,0,0
and,44,12,CCONJ,,0,0
all,44,13,DET,,0,0
struggle,44,14,NOUN,e176,OCCURRENCE,EVENT
for,44,15,ADP,,0,0
everything,44,16,PRON,,0,0
.,44,17,PUNCT,,0,0
American,45,0,ADJ,,0,0
war,45,1,NOUN,,0,0
planners,45,2,NOUN,,0,0
have,45,3,AUX,,0,0
long,45,4,ADJ,,0,0
assumed,45,5,NOUN,e180,OCCURRENCE,EVENT
that,45,6,SCONJ,,0,0
the,45,7,DET,,0,0
early,45,8,ADJ,,0,0
stage,45,9,NOUN,,0,0
of,45,10,ADP,,0,0
the,45,11,DET,,0,0
ground,45,12,NOUN,,0,0
attack,45,13,NOUN,e181,OCCURRENCE,EVENT
",",45,14,PUNCT,,0,0
in,45,15,ADP,,0,0
which,45,16,DET,,0,0
American,45,17,ADJ,,0,0
forces,45,18,NOUN,,0,0
would,45,19,VERB,,0,0
use,45,20,VERB,e182,OCCURRENCE,EVENT
their,45,21,DET,,0,0
speed,45,22,NOUN,,0,0
to,45,23,ADP,,0,0
sweep,45,24,NOUN,e185,OCCURRENCE,EVENT
around,45,25,ADP,,0,0
Iraqi,45,26,ADJ,,0,0
defenses,45,27,NOUN,,0,0
and,45,28,CCONJ,,0,0
their,45,29,DET,,0,0
strength,45,30,NOUN,,0,0
to,45,31,ADP,,0,0
punch,45,32,PROPN,e188,OCCURRENCE,EVENT
through,45,33,ADP,,0,0
the,45,34,DET,,0,0
relatively,45,35,ADV,,0,0
weak,45,36,ADJ,,0,0
Iraqi,45,37,ADJ,,0,0
front,45,38,ADJ,,0,0
line,45,39,NOUN,,0,0
",",45,40,PUNCT,,0,0
would,45,41,VERB,,0,0
be,45,42,AUX,,0,0
the,45,43,DET,,0,0
easiest,45,44,PROPN,e537,STATE,EVENT
part,45,45,NOUN,,0,0
.,45,46,PUNCT,,0,0
Despite,46,0,SCONJ,,0,0
these,46,1,DET,,0,0
early,46,2,ADJ,,0,0
successes,46,3,NOUN,,0,0
",",46,4,PUNCT,,0,0
the,46,5,DET,,0,0
mere,46,6,ADJ,,0,0
fact,46,7,NOUN,,0,0
that,46,8,SCONJ,,0,0
a,46,9,DET,,0,0
ground,46,10,NOUN,,0,0
campaign,46,11,NOUN,e194,OCCURRENCE,EVENT
has,46,12,AUX,,0,0
begun,46,13,VERB,e195,I_ACTION,EVENT
almost,46,14,ADV,,0,0
guarantees,46,15,ADJ,e196,OCCURRENCE,EVENT
that,46,16,SCONJ,,0,0
the,46,17,DET,,0,0
Bush,46,18,PROPN,,0,0
administration,46,19,NOUN,,0,0
will,46,20,VERB,,0,0
face,46,21,VERB,e527,OCCURRENCE,EVENT
fresh,46,22,ADJ,,0,0
problems,46,23,NOUN,e490,OCCURRENCE,EVENT
growing,46,24,NOUN,e197,OCCURRENCE,EVENT
out,46,25,SCONJ,,0,0
of,46,26,ADP,,0,0
the,46,27,DET,,0,0
military,46,28,NOUN,,0,0
situation,46,29,ADV,e491,STATE,EVENT
.,46,30,PUNCT,,0,0
There,47,0,PRON,,0,0
are,47,1,AUX,,0,0
likely,47,2,ADJ,,0,0
to,47,3,PART,,0,0
be,47,4,AUX,,0,0
additional,47,5,ADJ,,0,0
American,47,6,ADJ,,0,0
prisoners,47,7,NOUN,,0,0
of,47,8,ADP,,0,0
war,47,9,NOUN,,0,0
taken,47,10,VERB,,0,0
",",47,11,PUNCT,,0,0
and,47,12,CCONJ,,0,0
there,47,13,PRON,,0,0
are,47,14,AUX,,0,0
signs,47,15,NOUN,e201,OCCURRENCE,EVENT
that,47,16,DET,,0,0
President,47,17,PROPN,,0,0
Hussein,47,18,PROPN,,0,0
is,47,19,AUX,,0,0
taking,47,20,VERB,e202,OCCURRENCE,EVENT
Kuwaiti,47,21,PROPN,,0,0
hostages,47,22,NOUN,,0,0
.,47,23,PUNCT,,0,0
U.S.,48,0,PROPN,,0,0
and,48,1,CCONJ,,0,0
Kuwaiti,48,2,PROPN,,0,0
officials,48,3,NOUN,,0,0
say,48,4,CCONJ,e203,REPORTING,EVENT
there,48,5,PRON,,0,0
are,48,6,AUX,,0,0
reports,48,7,NOUN,e204,REPORTING,EVENT
that,48,8,SCONJ,,0,0
large,48,9,ADJ,,0,0
numbers,48,10,NOUN,,0,0
of,48,11,ADP,,0,0
civilians,48,12,NOUN,,0,0
from,48,13,ADP,,0,0
Kuwait,48,14,PROPN,,0,0
City,48,15,PROPN,,0,0
are,48,16,AUX,,0,0
being,48,17,AUX,,0,0
rounded,48,18,NUM,e492,OCCURRENCE,EVENT
up,48,19,ADV,,0,0
and,48,20,CCONJ,,0,0
held,48,21,NUM,e207,OCCURRENCE,EVENT
by,48,22,ADP,,0,0
Iraqi,48,23,ADJ,,0,0
troops,48,24,NOUN,,0,0
",",48,25,PUNCT,,0,0
apparently,48,26,ADV,,0,0
either,48,27,CCONJ,,0,0
for,48,28,ADP,,0,0
use,48,29,PROPN,e208,OCCURRENCE,EVENT
as,48,30,SCONJ,,0,0
human,48,31,ADJ,,0,0
shields,48,32,NOUN,,0,0
or,48,33,CCONJ,,0,0
for,48,34,ADP,,0,0
use,48,35,PROPN,e209,OCCURRENCE,EVENT
later,48,36,ADV,,0,0
in,48,37,ADP,,0,0
bargaining,48,38,PROPN,e210,OCCURRENCE,EVENT
once,48,39,SCONJ,,0,0
the,48,40,DET,,0,0
war,48,41,NOUN,e211,STATE,EVENT
is,48,42,AUX,,0,0
over,48,43,ADV,,0,0
.,48,44,PUNCT,,0,0
President,49,0,PROPN,,0,0
Bush,49,1,PROPN,,0,0
's,49,2,PART,,0,0
political,49,3,ADJ,,0,0
argument,49,4,NOUN,e212,OCCURRENCE,EVENT
for,49,5,ADP,,0,0
going,49,6,NUM,e213,OCCURRENCE,EVENT
to,49,7,ADP,,0,0
a,49,8,DET,,0,0
ground,49,9,NOUN,,0,0
war,49,10,PROPN,e214,OCCURRENCE,EVENT
has,49,11,AUX,,0,0
been,49,12,AUX,,0,0
strengthened,49,13,ADJ,e215,OCCURRENCE,EVENT
by,49,14,ADP,,0,0
the,49,15,DET,,0,0
growing,49,16,VERB,,0,0
stream,49,17,NOUN,,0,0
of,49,18,ADP,,0,0
reports,49,19,NOUN,e216,REPORTING,EVENT
of,49,20,ADP,,0,0
wanton,49,21,PROPN,,0,0
Iraqi,49,22,PROPN,,0,0
destruction,49,23,PROPN,e217,OCCURRENCE,EVENT
inside,49,24,ADP,,0,0
Kuwait,49,25,PROPN,,0,0
.,49,26,PUNCT,,0,0
U.S.,50,0,PROPN,,0,0
officials,50,1,NOUN,,0,0
say,50,2,VERB,e218,REPORTING,EVENT
that,50,3,SCONJ,,0,0
hundreds,50,4,NOUN,,0,0
of,50,5,ADP,,0,0
Kuwaiti,50,6,PROPN,,0,0
oil,50,7,NOUN,,0,0
wells,50,8,NOUN,,0,0
now,50,9,ADV,,0,0
may,50,10,VERB,,0,0
have,50,11,AUX,,0,0
been,50,12,AUX,,0,0
set,50,13,ADP,e219,OCCURRENCE,EVENT
afire,50,14,PROPN,e493,OCCURRENCE,EVENT
.,50,15,PUNCT,,0,0
And,51,0,CCONJ,,0,0
Robert,51,1,PROPN,,0,0
Gates,51,2,PROPN,,0,0
",",51,3,PUNCT,,0,0
Mr.,51,4,PROPN,,0,0
Bush,51,5,PROPN,,0,0
's,51,6,PART,,0,0
deputy,51,7,ADJ,,0,0
national,51,8,ADJ,,0,0
security,51,9,NOUN,,0,0
adviser,51,10,NOUN,,0,0
",",51,11,PUNCT,,0,0
asserted,51,12,NOUN,e221,REPORTING,EVENT
in,51,13,ADP,,0,0
an,51,14,DET,,0,0
interview,51,15,NOUN,e222,OCCURRENCE,EVENT
on,51,16,ADP,,0,0
the,51,17,DET,,0,0
Cable,51,18,PROPN,,0,0
News,51,19,PROPN,,0,0
Network,51,20,PROPN,,0,0
that,51,21,DET,,0,0
Iraqi,51,22,ADJ,,0,0
troops,51,23,NOUN,,0,0
have,51,24,AUX,,0,0
set,51,25,VERB,e224,OCCURRENCE,EVENT
fire,51,26,ADJ,e225,OCCURRENCE,EVENT
to,51,27,PART,,0,0
"""",51,28,PUNCT,,0,0
large,51,29,ADJ,,0,0
sections,51,30,NOUN,,0,0
"""",51,31,PUNCT,,0,0
of,51,32,ADP,,0,0
Kuwait,51,33,PROPN,,0,0
City,51,34,PROPN,,0,0
.,51,35,PUNCT,,0,0
Mr.,52,0,PROPN,,0,0
Bush,52,1,PROPN,,0,0
and,52,2,CCONJ,,0,0
his,52,3,DET,,0,0
aides,52,4,NOUN,,0,0
were,52,5,AUX,,0,0
leaning,52,6,NUM,e227,PERCEPTION,EVENT
toward,52,7,ADP,,0,0
a,52,8,DET,,0,0
military,52,9,ADJ,,0,0
conclusion,52,10,NOUN,e528,ASPECTUAL,EVENT
of,52,11,ADP,,0,0
the,52,12,DET,,0,0
crisis,52,13,ADJ,e228,STATE,EVENT
even,52,14,ADV,,0,0
before,52,15,ADP,,0,0
the,52,16,DET,,0,0
latest,52,17,ADJ,,0,0
reports,52,18,ADJ,e229,REPORTING,EVENT
of,52,19,ADP,,0,0
Iraqi,52,20,ADJ,,0,0
atrocities,52,21,PROPN,e231,OCCURRENCE,EVENT
in,52,22,ADP,,0,0
Kuwait,52,23,PROPN,,0,0
came,52,24,PROPN,e232,OCCURRENCE,EVENT
to,52,25,ADP,,0,0
light,52,26,NOUN,,0,0
.,52,27,PUNCT,,0,0
The,53,0,DET,,0,0
president,53,1,NOUN,,0,0
and,53,2,CCONJ,,0,0
his,53,3,DET,,0,0
top,53,4,ADJ,,0,0
aides,53,5,NOUN,,0,0
tentatively,53,6,ADV,,0,0
decided,53,7,VERB,e235,OCCURRENCE,EVENT
on,53,8,ADP,,0,0
Feb.,53,9,PROPN,,0,0
11,53,10,NUM,,0,0
that,53,11,SCONJ,,0,0
a,53,12,DET,,0,0
ground,53,13,NOUN,,0,0
war,53,14,NOUN,e236,OCCURRENCE,EVENT
would,53,15,VERB,,0,0
be,53,16,AUX,,0,0
necessary,53,17,PROPN,e538,STATE,EVENT
.,53,18,PUNCT,,0,0
The,54,0,DET,,0,0
decision,54,1,PROPN,e238,OCCURRENCE,EVENT
was,54,2,AUX,,0,0
made,54,3,PROPN,e239,OCCURRENCE,EVENT
after,54,4,ADP,,0,0
Defense,54,5,PROPN,,0,0
Secretary,54,6,PROPN,,0,0
Dick,54,7,PROPN,,0,0
Cheney,54,8,PROPN,,0,0
and,54,9,CCONJ,,0,0
Gen.,54,10,PROPN,,0,0
Colin,54,11,PROPN,,0,0
Powell,54,12,PROPN,,0,0
",",54,13,PUNCT,,0,0
chairman,54,14,NOUN,,0,0
of,54,15,ADP,,0,0
the,54,16,DET,,0,0
Joint,54,17,PROPN,,0,0
Chiefs,54,18,PROPN,,0,0
of,54,19,ADP,,0,0
Staff,54,20,PROPN,,0,0
",",54,21,PUNCT,,0,0
returned,54,22,NOUN,e240,OCCURRENCE,EVENT
from,54,23,ADP,,0,0
a,54,24,DET,,0,0
visit,54,25,PROPN,e241,OCCURRENCE,EVENT
with,54,26,ADP,,0,0
military,54,27,ADJ,,0,0
commanders,54,28,NOUN,,0,0
in,54,29,ADP,,0,0
Saudi,54,30,PROPN,,0,0
Arabia,54,31,PROPN,,0,0
",",54,32,PUNCT,,0,0
administration,54,33,NOUN,,0,0
officials,54,34,NOUN,,0,0
say,54,35,PROPN,e243,REPORTING,EVENT
.,54,36,PUNCT,,0,0
Then,55,0,ADV,,0,0
",",55,1,PUNCT,,0,0
a,55,2,DET,,0,0
week,55,3,NOUN,,0,0
or,55,4,CCONJ,,0,0
so,55,5,ADV,,0,0
ago,55,6,ADV,,0,0
",",55,7,PUNCT,,0,0
Gen.,55,8,PROPN,,0,0
Schwarzkopf,55,9,PROPN,,0,0
secretly,55,10,ADV,,0,0
picked,55,11,ADJ,e244,OCCURRENCE,EVENT
Saturday,55,12,PROPN,,0,0
night,55,13,NOUN,,0,0
as,55,14,SCONJ,,0,0
the,55,15,DET,,0,0
optimal,55,16,ADJ,,0,0
time,55,17,NOUN,,0,0
to,55,18,ADP,,0,0
start,55,19,PROPN,e247,ASPECTUAL,EVENT
the,55,20,DET,,0,0
offensive,55,21,NOUN,e248,OCCURRENCE,EVENT
.,55,22,PUNCT,,0,0
The,56,0,DET,,0,0
date,56,1,NOUN,,0,0
was,56,2,AUX,,0,0
unaffected,56,3,PUNCT,e500,OCCURRENCE,EVENT
by,56,4,ADP,,0,0
the,56,5,DET,,0,0
last,56,6,ADJ,,0,0
-,56,7,PUNCT,,0,0
ditch,56,8,NOUN,,0,0
Soviet,56,9,ADJ,,0,0
peace,56,10,NOUN,,0,0
initiative,56,11,NOUN,e249,OCCURRENCE,EVENT
.,56,12,PUNCT,,0,0
The,57,0,DET,,0,0
real,57,1,ADJ,,0,0
problem,57,2,PROPN,e501,OCCURRENCE,EVENT
with,57,3,ADP,,0,0
the,57,4,DET,,0,0
Soviet,57,5,ADJ,,0,0
proposals,57,6,ADJ,e250,OCCURRENCE,EVENT
",",57,7,PUNCT,,0,0
U.S.,57,8,PROPN,,0,0
officials,57,9,NOUN,,0,0
now,57,10,ADV,,0,0
say,57,11,PROPN,e251,REPORTING,EVENT
",",57,12,PUNCT,,0,0
was,57,13,AUX,,0,0
that,57,14,SCONJ,,0,0
they,57,15,PRON,,0,0
all,57,16,DET,,0,0
would,57,17,VERB,,0,0
have,57,18,AUX,,0,0
required,57,19,PROPN,e252,OCCURRENCE,EVENT
lifting,57,20,ADV,e254,OCCURRENCE,EVENT
economic,57,21,ADJ,,0,0
sanctions,57,22,NOUN,e255,OCCURRENCE,EVENT
against,57,23,ADP,,0,0
Iraq,57,24,PROPN,,0,0
.,57,25,PUNCT,,0,0
The,58,0,DET,,0,0
Bush,58,1,PROPN,,0,0
administration,58,2,NOUN,,0,0
considers,58,3,NOUN,e256,I_STATE,EVENT
the,58,4,DET,,0,0
sanctions,58,5,PROPN,e257,OCCURRENCE,EVENT
essential,58,6,ADJ,,0,0
to,58,7,ADP,,0,0
keeping,58,8,PROPN,e258,ASPECTUAL,EVENT
Saddam,58,9,PROPN,,0,0
Hussein,58,10,PROPN,,0,0
under,58,11,ADP,,0,0
control,58,12,PROPN,e502,STATE,EVENT
should,59,0,VERB,,0,0
he,59,1,PRON,,0,0
survive,59,2,VERB,e259,OCCURRENCE,EVENT
the,59,3,DET,,0,0
war,59,4,NOUN,e260,STATE,EVENT
.,59,5,PUNCT,,0,0
Mr.,60,0,PROPN,,0,0
Bush,60,1,PROPN,,0,0
forestalled,60,2,VERB,e261,OCCURRENCE,EVENT
further,60,3,ADJ,,0,0
diplomatic,60,4,ADJ,,0,0
maneuvering,60,5,NOUN,e504,OCCURRENCE,EVENT
by,60,6,ADP,,0,0
issuing,60,7,PROPN,e262,OCCURRENCE,EVENT
an,61,0,DET,,0,0
ultimatum,61,1,NOUN,e263,OCCURRENCE,EVENT
on,61,2,ADP,,0,0
behalf,61,3,NOUN,,0,0
of,61,4,ADP,,0,0
the,61,5,DET,,0,0
allies,61,6,NOUN,,0,0
demanding,62,0,DET,e266,OCCURRENCE,EVENT
that,62,1,DET,,0,0
Iraq,62,2,PROPN,,0,0
withdraw,62,3,VERB,e267,OCCURRENCE,EVENT
within,62,4,ADP,,0,0
a,62,5,DET,,0,0
week,62,6,NOUN,,0,0
",",62,7,PUNCT,,0,0
starting,63,0,PROPN,e268,ASPECTUAL,EVENT
at,63,1,ADP,,0,0
noon,63,2,NOUN,,0,0
Saturday,63,3,PROPN,,0,0
.,63,4,PUNCT,,0,0
Administration,64,0,NOUN,,0,0
aides,64,1,NOUN,,0,0
said,64,2,VERB,e269,REPORTING,EVENT
that,64,3,SCONJ,,0,0
the,64,4,DET,,0,0
idea,64,5,NOUN,,0,0
of,64,6,ADP,,0,0
the,64,7,DET,,0,0
ultimatum,64,8,PROPN,e270,OCCURRENCE,EVENT
was,64,9,AUX,,0,0
Gen.,64,10,PROPN,,0,0
Powell,64,11,PROPN,,0,0
's,64,12,PART,,0,0
.,64,13,PUNCT,,0,0
He,65,0,PRON,,0,0
argued,66,0,VERB,e271,OCCURRENCE,EVENT
setting,66,1,DET,e272,OCCURRENCE,EVENT
an,67,0,DET,,0,0
explicit,67,1,ADJ,,0,0
deadline,67,2,NOUN,,0,0
for,67,3,ADP,,0,0
Saddam,67,4,PROPN,,0,0
Hussein,67,5,PROPN,,0,0
to,67,6,ADP,,0,0
break,67,7,PROPN,e274,OCCURRENCE,EVENT
would,67,8,VERB,,0,0
",",67,9,PUNCT,,0,0
when,67,10,ADV,,0,0
it,67,11,PRON,,0,0
was,67,12,AUX,,0,0
broken,67,13,PROPN,e276,OCCURRENCE,EVENT
",",67,14,PUNCT,,0,0
give,67,15,PUNCT,e277,OCCURRENCE,EVENT
the,67,16,DET,,0,0
U.S.,67,17,PROPN,,0,0
military,67,18,NOUN,,0,0
a,67,19,DET,,0,0
clear,67,20,ADJ,,0,0
green,67,21,ADJ,,0,0
light,67,22,NOUN,,0,0
to,67,23,ADP,,0,0
proceed,67,24,PROPN,e279,OCCURRENCE,EVENT
.,67,25,PUNCT,,0,0
In,68,0,ADP,,0,0
setting,68,1,PROPN,e280,OCCURRENCE,EVENT
out,68,2,SCONJ,,0,0
his,68,3,DET,,0,0
final,68,4,ADJ,,0,0
challenge,68,5,NOUN,e281,OCCURRENCE,EVENT
to,68,6,ADP,,0,0
Saddam,68,7,PROPN,,0,0
Hussein,68,8,PROPN,,0,0
",",68,9,PUNCT,,0,0
Mr.,68,10,PROPN,,0,0
Bush,68,11,PROPN,,0,0
continued,68,12,VERB,e282,ASPECTUAL,EVENT
the,68,13,DET,,0,0
intensive,68,14,ADJ,,0,0
personal,68,15,ADJ,,0,0
diplomacy,68,16,NOUN,e283,OCCURRENCE,EVENT
he,68,17,PRON,,0,0
began,68,18,VERB,e284,I_ACTION,EVENT
after,68,19,ADP,,0,0
the,68,20,DET,,0,0
invasion,68,21,PROPN,e285,OCCURRENCE,EVENT
llast,68,22,NOUN,,0,0
August,68,23,PROPN,,0,0
.,68,24,PUNCT,,0,0
After,69,0,ADP,,0,0
cabling,69,1,ADJ,e287,OCCURRENCE,EVENT
world,69,2,NOUN,,0,0
leaders,69,3,NOUN,,0,0
about,69,4,ADP,,0,0
his,69,5,DET,,0,0
intention,69,6,NOUN,e509,I_ACTION,EVENT
to,69,7,ADP,,0,0
give,69,8,VERB,e289,OCCURRENCE,EVENT
Saddam,69,9,PROPN,,0,0
Hussein,69,10,PROPN,,0,0
a,69,11,DET,,0,0
final,69,12,ADJ,,0,0
deadline,69,13,NOUN,,0,0
