token,sentence,idx,pos,event_id,label,simple_label
Kuwait,38,9,PROPN,,0,0
to,38,10,PART,,0,0
leave,38,11,VERB,e149,OCCURRENCE,EVENT
",",38,12,PUNCT,,0,0
but,38,13,CCONJ,,0,0
only,38,14,ADV,,0,0
by,38,15,ADP,,0,0
a,38,16,DET,,0,0
"1,200-mile",38,17,NUM,,0,0
road,38,18,NOUN,,0,0
route,38,19,NOUN,,0,0
through,38,20,ADP,,0,0
Iraq,38,21,PROPN,,0,0
and,38,22,CCONJ,,0,0
to,38,23,ADP,,0,0
the,38,24,DET,,0,0
Iraq,38,25,PROPN,,0,0
-,38,26,PUNCT,,0,0
Jordan,38,27,PROPN,,0,0
border,38,28,NOUN,,0,0
.,38,29,PUNCT,,0,0
The,39,0,DET,,0,0
British,39,1,PROPN,,0,0
Foreign,39,2,PROPN,,0,0
Office,39,3,PROPN,,0,0
said,40,0,PROPN,e150,REPORTING,EVENT
today,40,1,NOUN,,0,0
conditions,40,2,NOUN,,0,0
in,40,3,ADP,,0,0
Kuwait,40,4,PROPN,,0,0
appear,40,5,NOUN,e152,I_STATE,EVENT
to,40,6,PART,,0,0
be,40,7,AUX,,0,0
deteriorating,40,8,NOUN,e153,OCCURRENCE,EVENT
.,40,9,PUNCT,,0,0
There,41,0,PRON,,0,0
have,41,1,AUX,,0,0
been,41,2,AUX,,0,0
reports,41,3,ADJ,e154,OCCURRENCE,EVENT
of,41,4,ADP,,0,0
wholesale,41,5,ADJ,,0,0
looting,41,6,NOUN,,0,0
but,41,7,CCONJ,,0,0
food,41,8,NOUN,,0,0
and,41,9,CCONJ,,0,0
gasoline,41,10,NOUN,,0,0
were,41,11,AUX,,0,0
still,41,12,ADV,,0,0
available,41,13,PROPN,e155,STATE,EVENT
",",41,14,PUNCT,,0,0
said,41,15,PROPN,e156,REPORTING,EVENT
a,41,16,DET,,0,0
spokesman,41,17,NOUN,,0,0
",",41,18,PUNCT,,0,0
who,41,19,PRON,,0,0
by,41,20,ADP,,0,0
custom,41,21,NOUN,,0,0
was,41,22,AUX,,0,0
not,41,23,PART,,0,0
identified,41,24,ADJ,e158,OCCURRENCE,EVENT
.,41,25,PUNCT,,0,0
Banks,42,0,NOUN,,0,0
remained,42,1,NOUN,e159,ASPECTUAL,EVENT
closed,43,0,PROPN,e941,STATE,EVENT
.,43,1,PUNCT,,0,0
The,44,0,DET,,0,0
Iraqi,44,1,ADJ,,0,0
ambassador,44,2,NOUN,,0,0
to,44,3,ADP,,0,0
Venezuela,44,4,PROPN,,0,0
said,44,5,PROPN,e160,REPORTING,EVENT
on,44,6,ADP,,0,0
Tuesday,44,7,PROPN,,0,0
that,44,8,SCONJ,,0,0
Iraq,44,9,PROPN,,0,0
would,44,10,VERB,,0,0
retaliate,44,11,VERB,e165,OCCURRENCE,EVENT
against,44,12,ADP,,0,0
Venezuela,44,13,PROPN,,0,0
and,44,14,CCONJ,,0,0
other,44,15,ADJ,,0,0
OPEC,44,16,PROPN,,0,0
oil,44,17,NOUN,,0,0
cartel,44,18,NOUN,,0,0
members,44,19,NOUN,,0,0
if,44,20,SCONJ,,0,0
they,44,21,PRON,,0,0
boost,44,22,VERB,e166,OCCURRENCE,EVENT
oil,44,23,NOUN,,0,0
production,44,24,NOUN,,0,0
to,44,25,PART,,0,0
fill,44,26,VERB,e167,OCCURRENCE,EVENT
the,44,27,DET,,0,0
gap,44,28,NOUN,,0,0
created,44,29,ADJ,e168,OCCURRENCE,EVENT
by,44,30,ADP,,0,0
blocked,44,31,ADJ,e169,OCCURRENCE,EVENT
supplies,44,32,NOUN,,0,0
from,44,33,ADP,,0,0
Iraq,44,34,PROPN,,0,0
and,44,35,CCONJ,,0,0
Kuwait,44,36,PROPN,,0,0
.,44,37,PUNCT,,0,0
With,45,0,ADP,,0,0
Kuwait,45,1,PROPN,,0,0
now,45,2,ADV,,0,0
`,45,3,PUNCT,,0,0
`,45,4,PUNCT,,0,0
annexed,45,5,PROPN,e171,STATE,EVENT
",",45,6,PUNCT,,0,0
',45,7,PUNCT,,0,0
',45,8,PUNCT,,0,0
Iraq,46,0,PROPN,,0,0
has,46,1,AUX,,0,0
control,46,2,NOUN,e172,STATE,EVENT
of,46,3,ADP,,0,0
20,46,4,NUM,,0,0
percent,46,5,NOUN,,0,0
of,46,6,ADP,,0,0
the,46,7,DET,,0,0
world,46,8,NOUN,,0,0
's,46,9,PART,,0,0
oil,46,10,NOUN,,0,0
reserves,46,11,NOUN,,0,0
.,46,12,PUNCT,,0,0
A,47,0,DET,,0,0
steep,47,1,ADJ,,0,0
rise,47,2,NOUN,e173,OCCURRENCE,EVENT
in,47,3,ADP,,0,0
world,47,4,NOUN,,0,0
oil,47,5,NOUN,,0,0
prices,47,6,NOUN,,0,0
followed,47,7,VERB,,0,0
the,47,8,DET,,0,0
Kuwait,47,9,PROPN,,0,0
invasion,47,10,NOUN,e175,OCCURRENCE,EVENT
.,47,11,PUNCT,,0,0
The,48,0,DET,,0,0
U.N.,48,1,PROPN,,0,0
Security,48,2,PROPN,,0,0
Council,48,3,PROPN,,0,0
on,48,4,ADP,,0,0
Aug.,48,5,PROPN,,0,0
6,48,6,NUM,,0,0
ordered,48,7,NOUN,e177,I_ACTION,EVENT
a,48,8,DET,,0,0
global,48,9,ADJ,,0,0
embargo,48,10,NOUN,e178,OCCURRENCE,EVENT
on,48,11,ADP,,0,0
trade,48,12,NOUN,,0,0
with,48,13,ADP,,0,0
Iraq,48,14,PROPN,,0,0
as,48,15,SCONJ,,0,0
punishment,48,16,PROPN,e179,OCCURRENCE,EVENT
for,48,17,ADP,,0,0
seizing,48,18,PROPN,e180,OCCURRENCE,EVENT
Kuwait,48,19,PROPN,,0,0
.,48,20,PUNCT,,0,0
Bush,49,0,PROPN,,0,0
then,49,1,ADV,,0,0
sent,49,2,DET,e181,OCCURRENCE,EVENT
U.S.,49,3,PROPN,,0,0
troops,49,4,NOUN,,0,0
and,49,5,CCONJ,,0,0
planes,49,6,NOUN,,0,0
to,49,7,ADP,,0,0
Saudi,49,8,PROPN,,0,0
Arabia,49,9,PROPN,,0,0
",",49,10,PUNCT,,0,0
saying,49,11,ADJ,e182,REPORTING,EVENT
Iraqi,49,12,ADJ,,0,0
troops,49,13,NOUN,,0,0
massed,50,0,X,e183,OCCURRENCE,EVENT
nearby,50,1,ADV,,0,0
in,50,2,ADP,,0,0
Kuwait,50,3,PROPN,,0,0
threatened,50,4,PROPN,e184,OCCURRENCE,EVENT
Saudi,50,5,PROPN,,0,0
Arabia,50,6,PROPN,,0,0
and,50,7,CCONJ,,0,0
its,50,8,DET,,0,0
vast,50,9,ADJ,,0,0
oil,50,10,NOUN,,0,0
reserves,50,11,NOUN,,0,0
.,50,12,PUNCT,,0,0
Twelve,51,0,NUM,,0,0
Arab,51,1,PROPN,,0,0
League,51,2,PROPN,,0,0
nations,51,3,NOUN,,0,0
voted,51,4,NOUN,e185,OCCURRENCE,EVENT
for,51,5,ADP,,0,0
an,51,6,DET,,0,0
Arab,51,7,ADJ,,0,0
force,51,8,NOUN,,0,0
to,51,9,PART,,0,0
protect,51,10,VERB,e186,OCCURRENCE,EVENT
Saudi,51,11,PROPN,,0,0
Arabia,51,12,PROPN,,0,0
",",51,13,PUNCT,,0,0
with,51,14,ADP,,0,0
the,51,15,DET,,0,0
vanguard,51,16,NOUN,,0,0
of,51,17,ADP,,0,0
Syria,51,18,PROPN,,0,0
's,51,19,PART,,0,0
contingent,51,20,ADJ,,0,0
arriving,51,21,NOUN,e187,OCCURRENCE,EVENT
Tuesday,51,22,PROPN,,0,0
",",51,23,PUNCT,,0,0
according,51,24,PROPN,e190,REPORTING,EVENT
to,51,25,ADP,,0,0
diplomatic,51,26,ADJ,,0,0
sources,51,27,NOUN,,0,0
in,51,28,ADP,,0,0
Riyadh,51,29,PROPN,,0,0
",",51,30,PUNCT,,0,0
the,51,31,DET,,0,0
Saudi,51,32,ADJ,,0,0
capital,51,33,NOUN,,0,0
.,51,34,PUNCT,,0,0
Egyptian,52,0,ADJ,,0,0
and,52,1,CCONJ,,0,0
Moroccan,52,2,ADJ,,0,0
troops,52,3,NOUN,,0,0
are,52,4,AUX,,0,0
already,52,5,ADV,,0,0
there,52,6,ADJ,e1078,STATE,EVENT
.,52,7,PUNCT,,0,0
The,53,0,DET,,0,0
predominantly,53,1,ADV,,0,0
Moslem,53,2,PROPN,,0,0
nation,53,3,NOUN,,0,0
of,53,4,ADP,,0,0
Bangladesh,53,5,PROPN,,0,0
said,53,6,NOUN,e19,REPORTING,EVENT
today,53,7,NOUN,,0,0
its,53,8,DET,,0,0
troops,53,9,NOUN,,0,0
would,53,10,VERB,,0,0
join,53,11,VERB,e196,OCCURRENCE,EVENT
multinational,53,12,ADJ,,0,0
forces,53,13,NOUN,,0,0
in,53,14,ADP,,0,0
Saudi,53,15,PROPN,,0,0
Arabia,53,16,PROPN,,0,0
.,53,17,PUNCT,,0,0
The,54,0,DET,,0,0
size,54,1,NOUN,,0,0
of,54,2,ADP,,0,0
the,54,3,DET,,0,0
contingent,54,4,NOUN,,0,0
was,54,5,AUX,,0,0
not,54,6,PART,,0,0
disclosed,54,7,NOUN,e198,REPORTING,EVENT
.,54,8,PUNCT,,0,0
Turkey,55,0,PROPN,,0,0
and,55,1,CCONJ,,0,0
Saudi,55,2,PROPN,,0,0
Arabia,55,3,PROPN,,0,0
in,55,4,ADP,,0,0
effect,55,5,NOUN,,0,0
shut,55,6,VERB,e199,OCCURRENCE,EVENT
down,55,7,ADP,,0,0
Iraq,55,8,PROPN,,0,0
's,55,9,PART,,0,0
major,55,10,ADJ,,0,0
oil,55,11,NOUN,,0,0
outlets,55,12,NOUN,,0,0
through,55,13,ADP,,0,0
those,55,14,DET,,0,0
countries,55,15,NOUN,,0,0
",",55,16,PUNCT,,0,0
but,55,17,CCONJ,,0,0
according,55,18,NOUN,e200,REPORTING,EVENT
to,55,19,ADP,,0,0
Jordanian,55,20,ADJ,,0,0
officials,55,21,NOUN,,0,0
",",55,22,PUNCT,,0,0
a,55,23,DET,,0,0
smaller,55,24,ADJ,,0,0
line,55,25,NOUN,,0,0
into,55,26,ADP,,0,0
Jordan,55,27,PROPN,,0,0
remained,55,28,PROPN,e201,I_STATE,EVENT
operating,56,0,PROPN,e202,OCCURRENCE,EVENT
.,56,1,PUNCT,,0,0
Truckloads,57,0,PROPN,,0,0
of,57,1,ADP,,0,0
goods,57,2,NOUN,,0,0
rolled,57,3,NOUN,e203,OCCURRENCE,EVENT
into,57,4,ADP,,0,0
Iraq,57,5,PROPN,,0,0
from,57,6,ADP,,0,0
Jordan,57,7,PROPN,,0,0
on,57,8,ADP,,0,0
Tuesday,57,9,PROPN,,0,0
and,57,10,CCONJ,,0,0
Iraqi,57,11,PROPN,,0,0
-,57,12,PUNCT,,0,0
bound,57,13,VERB,,0,0
cargo,57,14,NOUN,,0,0
was,57,15,AUX,,0,0
unloaded,57,16,ADJ,e206,OCCURRENCE,EVENT
from,57,17,ADP,,0,0
ships,57,18,NOUN,,0,0
at,57,19,ADP,,0,0
the,57,20,DET,,0,0
Red,57,21,PROPN,,0,0
Sea,57,22,PROPN,,0,0
port,57,23,NOUN,,0,0
ofAqaba,57,24,PROPN,,0,0
despite,57,25,SCONJ,,0,0
the,57,26,DET,,0,0
U.N.-ordered,57,27,ADJ,,0,0
sanctions,57,28,NOUN,e207,OCCURRENCE,EVENT
.,57,29,PUNCT,,0,0
King,58,0,PROPN,,0,0
Hussein,58,1,PROPN,,0,0
was,58,2,AUX,,0,0
reportedly,58,3,ADV,,0,0
carrying,58,4,PUNCT,e208,OCCURRENCE,EVENT
a,58,5,DET,,0,0
message,58,6,NOUN,,0,0
to,58,7,ADP,,0,0
Bush,58,8,PROPN,,0,0
from,58,9,ADP,,0,0
Iraq,58,10,PROPN,,0,0
's,58,11,PART,,0,0
Saddam,58,12,PROPN,,0,0
",",58,13,PUNCT,,0,0
with,58,14,ADP,,0,0
whom,58,15,PRON,,0,0
the,58,16,DET,,0,0
king,58,17,NOUN,,0,0
met,58,18,PROPN,e209,OCCURRENCE,EVENT
Monday,58,19,PROPN,,0,0
.,58,20,PUNCT,,0,0
The,59,0,DET,,0,0
monarch,59,1,NOUN,,0,0
will,59,2,VERB,,0,0
meet,59,3,VERB,e211,OCCURRENCE,EVENT
Bush,59,4,PROPN,,0,0
on,59,5,ADP,,0,0
Thursday,59,6,PROPN,,0,0
in,59,7,ADP,,0,0
Kennebunkport,59,8,PROPN,,0,0
",",59,9,PUNCT,,0,0
Maine,59,10,PROPN,,0,0
.,59,11,PUNCT,,0,0
Crown,60,0,PROPN,,0,0
Prince,60,1,PROPN,,0,0
Hassan,60,2,PROPN,,0,0
",",60,3,PUNCT,,0,0
King,60,4,PROPN,,0,0
Hussein,60,5,PROPN,,0,0
's,60,6,PART,,0,0
brother,60,7,NOUN,,0,0
and,60,8,CCONJ,,0,0
political,60,9,ADJ,,0,0
adviser,60,10,NOUN,,0,0
",",60,11,PUNCT,,0,0
was,60,12,AUX,,0,0
asked,60,13,PROPN,e214,OCCURRENCE,EVENT
today,60,14,NOUN,,0,0
about,60,15,ADP,,0,0
the,60,16,DET,,0,0
message,60,17,NOUN,,0,0
the,60,18,DET,,0,0
king,60,19,NOUN,,0,0
was,60,20,AUX,,0,0
said,60,21,PROPN,e216,REPORTING,EVENT
to,60,22,PART,,0,0
be,60,23,AUX,,0,0
carrying,60,24,NOUN,e217,OCCURRENCE,EVENT
.,60,25,PUNCT,,0,0
In,61,0,ADP,,0,0
an,61,1,DET,,0,0
interview,61,2,NOUN,e218,OCCURRENCE,EVENT
from,61,3,ADP,,0,0
Jordan,61,4,PROPN,,0,0
on,61,5,ADP,,0,0
ABC,61,6,PROPN,,0,0
",",61,7,PUNCT,,0,0
he,61,8,PRON,,0,0
declined,61,9,VERB,e219,I_ACTION,EVENT
to,62,0,ADP,,0,0
discuss,62,1,ADJ,e220,OCCURRENCE,EVENT
details,62,2,NOUN,,0,0
",",62,3,PUNCT,,0,0
but,62,4,CCONJ,,0,0
said,62,5,NOUN,e221,REPORTING,EVENT
:,62,6,PUNCT,,0,0
`,63,0,PUNCT,,0,0
`,63,1,PUNCT,,0,0
I,63,2,PRON,,0,0
do,63,3,AUX,,0,0
n't,63,4,PART,,0,0
think,63,5,VERB,e223,I_STATE,EVENT
that,63,6,SCONJ,,0,0
his,63,7,DET,,0,0
majesty,63,8,NOUN,,0,0
would,63,9,VERB,,0,0
be,63,10,AUX,,0,0
traveling,63,11,ADJ,e225,OCCURRENCE,EVENT
at,63,12,ADP,,0,0
this,63,13,DET,,0,0
crucial,63,14,ADJ,,0,0
moment,63,15,NOUN,,0,0
if,63,16,SCONJ,,0,0
the,63,17,DET,,0,0
Iraqi,63,18,ADJ,,0,0
leadership,63,19,NOUN,,0,0
did,63,20,AUX,,0,0
not,63,21,PART,,0,0
have,63,22,AUX,,0,0
a,63,23,DET,,0,0
rational,63,24,ADJ,,0,0
approach,63,25,NOUN,,0,0
to,63,26,ADP,,0,0
the,63,27,DET,,0,0
future,63,28,NOUN,,0,0
.,63,29,PUNCT,,0,0
',63,30,PUNCT,,0,0
',63,31,PUNCT,,0,0
A,64,0,PROPN,,0,0
CBS,64,1,PROPN,,0,0
News,64,2,PROPN,,0,0
report,64,3,PROPN,e229,OCCURRENCE,EVENT
citing,64,4,NOUN,e230,REPORTING,EVENT
unidentified,64,5,ADJ,,0,0
Jordanian,64,6,ADJ,,0,0
sources,64,7,NOUN,,0,0
said,64,8,VERB,e231,REPORTING,EVENT
that,64,9,SCONJ,,0,0
Saddam,64,10,PROPN,,0,0
's,64,11,PART,,0,0
message,64,12,NOUN,,0,0
called,64,13,NOUN,e232,OCCURRENCE,EVENT
for,64,14,ADP,,0,0
an,64,15,DET,,0,0
international,64,16,ADJ,,0,0
conference,64,17,NOUN,e233,OCCURRENCE,EVENT
to,64,18,PART,,0,0
be,64,19,AUX,,0,0
convened,64,20,ADJ,e234,OCCURRENCE,EVENT
to,64,21,ADP,,0,0
discuss,64,22,VERB,e235,OCCURRENCE,EVENT
an,64,23,DET,,0,0
Iraqi,64,24,ADJ,,0,0
withdrawal,64,25,NOUN,e236,OCCURRENCE,EVENT
from,64,26,ADP,,0,0
Kuwait,64,27,PROPN,,0,0
.,64,28,PUNCT,,0,0
In,65,0,ADP,,0,0
exchange,65,1,PROPN,e237,OCCURRENCE,EVENT
",",65,2,PUNCT,,0,0
the,65,3,DET,,0,0
buildup,65,4,NOUN,e238,OCCURRENCE,EVENT
of,65,5,ADP,,0,0
U.S.,65,6,PROPN,,0,0
forces,65,7,NOUN,,0,0
in,65,8,ADP,,0,0
the,65,9,DET,,0,0
region,65,10,NOUN,,0,0
would,65,11,VERB,,0,0
halt,65,12,NOUN,e240,OCCURRENCE,EVENT
.,65,13,PUNCT,,0,0
Bush,66,0,PROPN,,0,0
",",66,1,PUNCT,,0,0
however,66,2,ADV,,0,0
",",66,3,PUNCT,,0,0
says,66,4,PROPN,e241,REPORTING,EVENT
he,66,5,PRON,,0,0
sees,66,6,NOUN,e242,PERCEPTION,EVENT
no,66,7,DET,,0,0
short,66,8,ADJ,,0,0
-,66,9,PUNCT,,0,0
term,66,10,NOUN,,0,0
hope,66,11,NOUN,,0,0
for,66,12,ADP,,0,0
a,66,13,DET,,0,0
diplomatic,66,14,ADJ,,0,0
solution,66,15,PROPN,e243,OCCURRENCE,EVENT
to,66,16,ADP,,0,0
the,66,17,DET,,0,0
gulf,66,18,PROPN,,0,0
crisis,66,19,PROPN,e244,OCCURRENCE,EVENT
_,66,20,PROPN,,0,0
at,66,21,ADP,,0,0
least,66,22,ADJ,,0,0
until,66,23,ADP,,0,0
economic,66,24,ADJ,,0,0
sanctions,66,25,NOUN,,0,0
force,67,0,VERB,e245,OCCURRENCE,EVENT
Saddam,67,1,PROPN,,0,0
to,67,2,PART,,0,0
withdraw,67,3,VERB,e246,OCCURRENCE,EVENT
his,67,4,DET,,0,0
army,67,5,NOUN,,0,0
.,67,6,PUNCT,,0,0
Bush,68,0,PROPN,,0,0
held,68,1,VERB,e247,OCCURRENCE,EVENT
out,68,2,ADP,,0,0
the,68,3,DET,,0,0
prospect,68,4,NOUN,,0,0
of,68,5,ADP,,0,0
more,68,6,ADV,,0,0
aid,68,7,ADJ,e248,OCCURRENCE,EVENT
to,68,8,ADP,,0,0
Jordan,68,9,PROPN,,0,0
if,68,10,SCONJ,,0,0
it,68,11,PRON,,0,0
cooperates,68,12,VERB,e249,OCCURRENCE,EVENT
with,68,13,ADP,,0,0
the,68,14,DET,,0,0
trade,68,15,NOUN,,0,0
embargo,68,16,ADJ,e250,OCCURRENCE,EVENT
.,68,17,PUNCT,,0,0
On,69,0,ADP,,0,0
Tuesday,69,1,PROPN,,0,0
",",69,2,PUNCT,,0,0
the,69,3,DET,,0,0
United,69,4,PROPN,,0,0
States,69,5,PROPN,,0,0
and,69,6,CCONJ,,0,0
Soviet,69,7,PROPN,,0,0
Union,69,8,PROPN,,0,0
conferred,69,9,NOUN,e253,OCCURRENCE,EVENT
in,69,10,ADP,,0,0
Washington,69,11,PROPN,,0,0
on,69,12,ADP,,0,0
putting,69,13,PROPN,e254,OCCURRENCE,EVENT
an,69,14,DET,,0,0
anti,69,15,ADJ,,0,0
-,69,16,ADJ,,0,0
Iraq,69,17,ADJ,,0,0
naval,69,18,ADJ,,0,0
blockade,69,19,VERB,e255,OCCURRENCE,EVENT
under,69,20,ADP,,0,0
a,69,21,DET,,0,0
United,69,22,PROPN,,0,0
Nations,69,23,PROPN,,0,0
umbrella,69,24,NOUN,,0,0
.,69,25,PUNCT,,0,0
The,70,0,DET,,0,0
United,70,1,PROPN,,0,0
States,70,2,PROPN,,0,0
has,70,3,AUX,,0,0
provided,70,4,PROPN,e256,OCCURRENCE,EVENT
most,70,5,ADJ,,0,0
of,70,6,ADP,,0,0
the,70,7,DET,,0,0
naval,70,8,ADJ,,0,0
vessels,70,9,NOUN,,0,0
so,70,10,ADV,,0,0
far,70,11,ADV,,0,0
to,70,12,PART,,0,0
block,70,13,VERB,,0,0
Iraqi,70,14,ADJ,,0,0
trade,70,15,NOUN,,0,0
",",70,16,PUNCT,,0,0
with,70,17,ADP,,0,0
Britain,70,18,PROPN,,0,0
",",70,19,PUNCT,,0,0
West,70,20,PROPN,,0,0
Germany,70,21,PROPN,,0,0
and,70,22,CCONJ,,0,0
Australia,70,23,PROPN,,0,0
among,70,24,ADP,,0,0
the,70,25,DET,,0,0
other,70,26,ADJ,,0,0
nations,70,27,NOUN,,0,0
lending,70,28,PROPN,e257,OCCURRENCE,EVENT
support,70,29,NOUN,,0,0
at,70,30,ADP,,0,0
sea,70,31,NOUN,,0,0
.,70,32,PUNCT,,0,0
The,71,0,DET,,0,0
embargo,71,1,PROPN,e258,OCCURRENCE,EVENT
is,71,2,AUX,,0,0
meant,71,3,NOUN,e259,I_STATE,EVENT
to,71,4,PART,,0,0
cripple,71,5,VERB,e260,OCCURRENCE,EVENT
Iraq,71,6,PROPN,,0,0
by,71,7,ADP,,0,0
cutting,71,8,NOUN,e261,OCCURRENCE,EVENT
off,71,9,ADP,,0,0
its,71,10,DET,,0,0
exports,71,11,NOUN,,0,0
of,71,12,ADP,,0,0
oil,71,13,NOUN,,0,0
and,71,14,CCONJ,,0,0
imports,71,15,NOUN,,0,0
of,71,16,ADP,,0,0
food,71,17,NOUN,,0,0
and,71,18,CCONJ,,0,0
military,71,19,ADJ,,0,0
supplies,71,20,NOUN,,0,0
.,71,21,PUNCT,,0,0
Iraq,72,0,PROPN,,0,0
imports,72,1,VERB,e262,OCCURRENCE,EVENT
about,73,0,ADV,,0,0
three,73,1,NUM,,0,0
-,73,2,PUNCT,,0,0
quarters,73,3,NOUN,,0,0
of,73,4,ADP,,0,0
its,73,5,DET,,0,0
foodstuffs,73,6,NOUN,,0,0
.,73,7,PUNCT,,0,0
U.S.,74,0,PROPN,,0,0
allies,74,1,NOUN,,0,0
and,74,2,CCONJ,,0,0
other,74,3,ADJ,,0,0
U.N.,74,4,PROPN,,0,0
members,74,5,NOUN,,0,0
have,74,6,AUX,,0,0
objected,74,7,NOUN,e263,OCCURRENCE,EVENT
that,74,8,SCONJ,,0,0
the,75,0,DET,,0,0
Security,75,1,PROPN,,0,0
Council,75,2,PROPN,,0,0
embargo,75,3,NOUN,,0,0
resolution,75,4,PROPN,e1362,OCCURRENCE,EVENT
did,75,5,AUX,,0,0
not,75,6,PART,,0,0
specifically,75,7,ADV,,0,0
authorize,75,8,VERB,e266,OCCURRENCE,EVENT
such,75,9,DET,,0,0
a,75,10,DET,,0,0
naval,75,11,ADJ,,0,0
operation,75,12,NOUN,e267,OCCURRENCE,EVENT
.,75,13,PUNCT,,0,0
Bush,76,0,PROPN,,0,0
told,76,1,VERB,e268,REPORTING,EVENT
a,76,2,DET,,0,0
news,76,3,NOUN,,0,0
conference,76,4,NOUN,,0,0
on,76,5,ADP,,0,0
Tuesday,76,6,PROPN,,0,0
that,76,7,SCONJ,,0,0
the,76,8,DET,,0,0
naval,76,9,ADJ,,0,0
barricade,76,10,PROPN,e270,OCCURRENCE,EVENT
now,76,11,ADV,,0,0
in,76,12,ADP,,0,0
force,76,13,NOUN,,0,0
might,76,14,VERB,,0,0
be,76,15,AUX,,0,0
extended,76,16,NOUN,e273,OCCURRENCE,EVENT
to,76,17,ADP,,0,0
Jordan,76,18,PROPN,,0,0
's,76,19,PART,,0,0
Aqaba,76,20,PROPN,,0,0
`,76,21,PUNCT,,0,0
`,76,22,PUNCT,,0,0
if,76,23,SCONJ,,0,0
it,76,24,PRON,,0,0
is,76,25,AUX,,0,0
a,76,26,DET,,0,0
hole,76,27,NOUN,,0,0
through,76,28,ADP,,0,0
which,76,29,DET,,0,0
commerce,76,30,NOUN,,0,0
flows,76,31,VERB,e274,OCCURRENCE,EVENT
',76,32,PUNCT,,0,0
',76,33,PUNCT,,0,0
in,76,34,ADP,,0,0
and,76,35,CCONJ,,0,0
out,76,36,SCONJ,,0,0
of,76,37,ADP,,0,0
Iraq,76,38,PROPN,,0,0
.,76,39,PUNCT,,0,0
In,77,0,ADP,,0,0
Saudi,77,1,PROPN,,0,0
Arabia,77,2,PROPN,,0,0
",",77,3,PUNCT,,0,0
today,77,4,NOUN,,0,0
is,77,5,AUX,,0,0
the,77,6,DET,,0,0
eighth,77,7,ADJ,,0,0
day,77,8,NOUN,,0,0
of,77,9,ADP,,0,0
`,77,10,PUNCT,,0,0
`,77,11,PUNCT,,0,0
Desert,77,12,PROPN,,0,0
Shield,77,13,PROPN,,0,0
",",77,14,PUNCT,,0,0
',77,15,PUNCT,,0,0
',77,16,PUNCT,,0,0
the,77,17,DET,,0,0
operation,77,18,PROPN,e279,OCCURRENCE,EVENT
designed,77,19,NOUN,e280,I_ACTION,EVENT
to,77,20,ADP,,0,0
confront,77,21,PROPN,e281,OCCURRENCE,EVENT
an,77,22,DET,,0,0
estimated,77,23,VERB,,0,0
"200,000",77,24,NUM,,0,0
Iraqi,77,25,ADJ,,0,0
soldiers,77,26,NOUN,,0,0
now,77,27,ADV,,0,0
in,77,28,PROPN,e1426,STATE,EVENT
Kuwait,77,29,PROPN,,0,0
.,77,30,PUNCT,,0,0
Iraq,78,0,PROPN,,0,0
boasts,78,1,VERB,e283,OCCURRENCE,EVENT
an,78,2,DET,,0,0
army,78,3,NOUN,,0,0
of,78,4,ADP,,0,0
1,78,5,NUM,,0,0
million,78,6,NUM,,0,0
members,78,7,NOUN,,0,0
.,78,8,PUNCT,,0,0
At,79,0,ADP,,0,0
least,79,1,ADV,,0,0
"50,000",79,2,NUM,,0,0
U.S.,79,3,PROPN,,0,0
troops,79,4,NOUN,,0,0
are,79,5,AUX,,0,0
expected,79,6,PUNCT,e284,I_STATE,EVENT
to,79,7,PART,,0,0
be,79,8,AUX,,0,0
committed,79,9,ADJ,e285,I_STATE,EVENT
to,79,10,ADP,,0,0
"Desert
Shield",79,11,PRON,e286,OCCURRENCE,EVENT
within,79,12,ADP,,0,0
weeks,79,13,NOUN,,0,0
",",79,14,PUNCT,,0,0
including,79,15,VERB,,0,0
Marines,79,16,PROPN,,0,0
",",79,17,PUNCT,,0,0
Army,79,18,PROPN,,0,0
air,79,19,NOUN,,0,0
assault,79,20,NOUN,,0,0
forces,79,21,NOUN,,0,0
",",79,22,PUNCT,,0,0
paratroopers,79,23,NOUN,,0,0
and,79,24,CCONJ,,0,0
infantry,79,25,NOUN,,0,0
.,79,26,PUNCT,,0,0
Iraq,80,0,PROPN,,0,0
said,80,1,ADP,e290,REPORTING,EVENT
it,80,2,PRON,,0,0
invaded,81,0,PUNCT,e291,OCCURRENCE,EVENT
Kuwait,81,1,PROPN,,0,0
because,82,0,SCONJ,,0,0
of,82,1,ADP,,0,0
disputes,82,2,NOUN,e292,OCCURRENCE,EVENT
over,82,3,ADP,,0,0
oil,82,4,NOUN,,0,0
and,82,5,CCONJ,,0,0
money,82,6,NOUN,,0,0
.,82,7,PUNCT,,0,0
It,83,0,PRON,,0,0
accused,83,1,ADJ,e293,I_ACTION,EVENT
Kuwait,83,2,PROPN,,0,0
of,83,3,ADP,,0,0
deliberately,83,4,ADV,,0,0
slashing,83,5,ADJ,e294,OCCURRENCE,EVENT
Iraqi,83,6,ADJ,,0,0
oil,83,7,NOUN,,0,0
revenues,83,8,NOUN,,0,0
by,83,9,ADP,,0,0
overproducing,83,10,PROPN,e295,OCCURRENCE,EVENT
oil,83,11,NOUN,,0,0
and,83,12,CCONJ,,0,0
driving,83,13,VERB,e296,OCCURRENCE,EVENT
down,83,14,ADP,,0,0
prices,83,15,NOUN,,0,0
",",83,16,PUNCT,,0,0
among,83,17,ADP,,0,0
